generation,member,obj1,obj2,obj1_sd,obj2_sd,obj1_sd_syn,obj2_sd_syn,nsga2_front,nsga2_crowding_distance,nn_count,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
3,gen=21_member=24_pso,-8.96021,1.26223,0.0461819,3.04447,0.17243,3.04447,1,0.25,3,0.28609,0.28609,1,-999
3,gen=21_member=19_pso,-8.74788,0.290189,0.105138,3.21693,0.17243,3.21693,1,0.25,3,0.332059,0.332059,1,-999
3,gen=11_member=328_pso,-8.90203,-0.27136,0,0,0.17243,0.715815,1,0.444444,2,0.213122,0.213122,1,-999
3,gen=21_member=36_pso,-8.67001,-0.866512,0.0330352,2.87838,0.17243,2.87838,1,0.111111,4,0.315189,0.315189,1,-999
3,gen=21_member=32_pso,-8.61395,-0.224225,0.0319527,3.07621,0.17243,3.07621,1,0.0277778,5,0.32664,0.32664,1,-999
3,gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779,0.234474,8.17779,1,1,0,0.0871675,0.0871675,1,-999
3,gen=23_member=72_pso,-9.52477,0.406158,0.0829892,3.18973,0.17243,3.18973,1,0.694444,1,0.321062,0.321062,1,-999
3,gen=23_member=71_pso,-6.03714,-4.27609,0.153249,6.13053,0.17243,6.13053,1,0.694444,1,0.139562,0.139562,1,-999
3,gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971,0.17243,3.04971,1,0.444444,2,0.250227,0.250227,1,-999
3,gen=23_member=73_pso,-8.55341,-1.07475,0.0342638,2.95467,0.17243,2.95467,1,0.0277778,5,0.296304,0.296304,1,-999
4,gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779,0.234474,8.17779,1,1,0,0.100414,0.100414,1,-999
4,gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066,0.155187,7.2066,1,1,0,0.0746162,0.0746162,1,-999
4,gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431,0.155187,3.85431,1,1,0,0.206231,0.206231,1,-999
4,gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006,0.155187,2.96006,1,1,0,0.266954,0.266954,1,-999
4,gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005,0.155187,3.12005,1,0.765625,1,0.351591,0.351591,1,-999
4,gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603,0.155187,4.00603,1,1,0,0.162445,0.162445,1,-999
4,gen=19_member=556_pso,-7.93697,-3.654,0,0,0.155187,0.644233,1,1,0,0.175233,0.175233,1,-999
4,gen=0_training=15,-6.30661,-6.98287,0,0,0.155187,0.644233,1,1,0,0.14235,0.14235,1,-999
4,gen=23_member=72_pso,-9.52477,0.406158,0.0829892,3.18973,0.155187,3.18973,1,0.5625,2,0.329341,0.329341,1,-999
4,gen=23_member=71_pso,-6.03714,-4.27609,0.153249,6.13053,0.155187,6.13053,1,0.5625,2,0.15052,0.15052,1,-999
4,gen=22_member=47_pso,-9.05764,-0.176484,0.131834,4.03413,0.155187,4.03413,1,0.5625,2,0.32664,0.32664,1,-999
4,gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169,0.155187,4.59169,1,0.765625,1,0.151401,0.151401,1,-999
4,gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068,0.155187,3.12068,1,0.765625,1,0.294895,0.294895,1,-999
4,gen=18_member=531_pso,-8.66975,-0.898147,0,0,0.155187,0.644233,1,0.390625,3,0.21765,0.21765,1,-999
4,gen=5_member=147_pso,-9.81508,0.188966,0,0,0.155187,0.644233,1,0.5625,2,0.215394,0.215394,1,-999
4,gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971,0.155187,3.04971,1,0.765625,1,0.250227,0.250227,1,-999
4,gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674,0.155187,3.12674,1,0.765625,1,0.304452,0.304452,1,-999
4,gen=15_member=446_pso,-8.56961,-1.37278,0,0,0.155187,0.644233,1,0.390625,3,0.228973,0.228973,1,-999
4,gen=12_member=357_pso,-8.34959,-2.42207,0,0,0.155187,0.644233,1,0.765625,1,0.200233,0.200233,1,-999
4,gen=11_member=328_pso,-8.90203,-0.27136,0,0,0.155187,0.644233,1,0.5625,2,0.228656,0.228656,1,-999
4,gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846,0.191643,3.18846,1,0.5625,2,0.195248,0.195248,1,-999
4,gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017,0.155187,2.55017,1,0.5625,2,0.315189,0.315189,1,-999
4,gen=21_member=24_pso,-8.96021,1.26223,0.0461819,3.04447,0.155187,3.04447,1,0.390625,3,0.28609,0.28609,1,-999
4,gen=21_member=19_pso,-8.74788,0.290189,0.105138,3.21693,0.155187,3.21693,1,0.140625,5,0.351591,0.351591,1,-999
4,gen=21_member=36_pso,-8.67001,-0.866512,0.0330352,2.87838,0.155187,2.87838,1,0.015625,7,0.346965,0.346965,1,-999
4,gen=23_member=73_pso,-8.55341,-1.07475,0.0342638,2.95467,0.155187,2.95467,1,0.015625,7,0.349491,0.349491,1,-999
4,gen=21_member=32_pso,-8.61395,-0.224225,0.0319527,3.07621,0.155187,3.07621,1,0.015625,7,0.373916,0.373916,1,-999
4,gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319,0.155187,3.27319,1,1,0,0.358894,0.358894,1,-999
4,gen=24_member=110_pso,-6.08531,-8.35665,0.0686916,4.82795,0.155187,4.82795,1,0.765625,1,0.143749,0.143749,1,-999
4,gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887,0.155187,2.95887,1,0.5625,2,0.329612,0.329612,1,-999
4,gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594,0.155187,3.51594,1,0.5625,2,0.341169,0.341169,1,-999
4,gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194,0.155187,3.34194,1,0.390625,3,0.30093,0.30093,1,-999
4,gen=24_member=102_pso,-9.6865,-0.0420597,0.088088,2.22648,0.155187,2.22648,1,0.390625,3,0.29572,0.29572,1,-999
5,gen=0_training=15,-6.30661,-6.98287,0,0,0.155187,0.644233,1,1,0,0.142909,0.142909,1,-999
5,gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431,0.155187,3.85431,1,1,0,0.217794,0.217794,1,-999
5,gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006,0.155187,2.96006,1,1,0,0.266954,0.266954,1,-999
5,gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319,0.155187,3.27319,1,1,0,0.3438,0.3438,1,-999
5,gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779,0.234474,8.17779,1,1,0,0.106517,0.106517,1,-999
5,gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066,0.155187,7.2066,1,1,0,0.0810362,0.0810362,1,-999
5,gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603,0.155187,4.00603,1,1,0,0.20544,0.20544,1,-999
5,gen=19_member=556_pso,-7.93697,-3.654,0,0,0.155187,0.644233,1,0.694444,1,0.175233,0.175233,1,-999
5,gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674,0.155187,3.12674,1,0.444444,2,0.282602,0.282602,1,-999
5,gen=24_member=110_pso,-6.08531,-8.35665,0.0686916,4.82795,0.155187,4.82795,1,0.444444,2,0.157705,0.157705,1,-999
5,gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005,0.155187,3.12005,1,0.694444,1,0.339144,0.339144,1,-999
5,gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971,0.155187,3.04971,1,0.694444,1,0.250227,0.250227,1,-999
5,gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169,0.155187,4.59169,1,0.694444,1,0.188555,0.188555,1,-999
5,gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068,0.155187,3.12068,1,0.694444,1,0.294895,0.294895,1,-999
5,gen=12_member=357_pso,-8.34959,-2.42207,0,0,0.155187,0.644233,1,1,0,0.19394,0.19394,1,-999
5,gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846,0.191643,3.18846,1,0.444444,2,0.195248,0.195248,1,-999
5,gen=5_member=147_pso,-9.81508,0.188966,0,0,0.155187,0.644233,1,0.444444,2,0.209838,0.209838,1,-999
5,gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887,0.155187,2.95887,1,0.444444,2,0.294115,0.294115,1,-999
5,gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017,0.155187,2.55017,1,0.444444,2,0.320077,0.320077,1,-999
5,gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594,0.155187,3.51594,1,0.694444,1,0.300597,0.300597,1,-999
5,gen=23_member=72_pso,-9.52477,0.406158,0.0829892,3.18973,0.155187,3.18973,1,0.25,3,0.339144,0.339144,1,-999
5,gen=23_member=71_pso,-6.03714,-4.27609,0.153249,6.13053,0.155187,6.13053,1,0.111111,4,0.180517,0.180517,1,-999
5,gen=11_member=328_pso,-8.90203,-0.27136,0,0,0.155187,0.644233,1,0.25,3,0.213122,0.213122,1,-999
5,gen=22_member=47_pso,-9.05764,-0.176484,0.131834,4.03413,0.155187,4.03413,1,0.25,3,0.319662,0.319662,1,-999
5,gen=21_member=24_pso,-8.96021,1.26223,0.0461819,3.04447,0.155187,3.04447,1,0.111111,4,0.28609,0.28609,1,-999
5,gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194,0.155187,3.34194,1,0.25,3,0.281322,0.281322,1,-999
5,gen=18_member=531_pso,-8.66975,-0.898147,0,0,0.155187,0.644233,1,0.25,3,0.208646,0.208646,1,-999
5,gen=15_member=446_pso,-8.56961,-1.37278,0,0,0.155187,0.644233,1,0.444444,2,0.207234,0.207234,1,-999
5,gen=24_member=102_pso,-9.6865,-0.0420597,0.088088,2.22648,0.155187,2.22648,1,0.25,3,0.316471,0.316471,1,-999
5,gen=21_member=19_pso,-8.74788,0.290189,0.105138,3.21693,0.155187,3.21693,1,0.0277778,5,0.335649,0.335649,1,-999
5,gen=25_member=157_pso,-6.09287,-10.2039,0.0828861,5.35604,0.155187,5.35604,1,1,0,0.126496,0.126496,1,-999
5,gen=25_member=149_pso,-7.88006,-2.352,0.0455191,3.5841,0.155187,3.5841,1,0.694444,1,0.235118,0.235118,1,-999
5,gen=25_member=138_pso,-6.5713,-4.17786,0.0454568,3.75799,0.155187,3.75799,1,0.694444,1,0.196902,0.196902,1,-999
5,gen=25_member=130_pso,-8.18302,-3.522,0.162792,3.41841,0.162792,3.41841,1,0.694444,1,0.235389,0.235389,1,-999
5,gen=25_member=148_pso,-9.08067,-0.403974,0.0330227,2.99163,0.155187,2.99163,1,0.444444,2,0.339421,0.339421,1,-999
5,gen=25_member=131_pso,-6.04326,-7.26631,0.0641418,4.71247,0.155187,4.71247,1,0.444444,2,0.188302,0.188302,1,-999
5,gen=25_member=154_pso,-9.54649,0.570336,0.0949088,2.72431,0.155187,2.72431,1,0.444444,2,0.331354,0.331354,1,-999
6,gen=0_training=15,-6.30661,-6.98287,0,0,0.155187,0.644233,1,1,0,0.149318,0.149318,1,-999
6,gen=25_member=157_pso,-6.09287,-10.2039,0.0828861,5.35604,0.155187,5.35604,1,0.5625,1,0.185539,0.185539,1,-999
6,gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006,0.155187,2.96006,1,1,0,0.254135,0.254135,1,-999
6,gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779,0.234474,8.17779,1,1,0,0.12728,0.12728,1,-999
6,gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431,0.155187,3.85431,1,1,0,0.284049,0.284049,1,-999
6,gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319,0.155187,3.27319,1,1,0,0.331354,0.331354,1,-999
6,gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066,0.155187,7.2066,1,1,0,0.0917398,0.0917398,1,-999
6,gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603,0.155187,4.00603,1,1,0,0.230643,0.230643,1,-999
6,gen=12_member=357_pso,-8.34959,-2.42207,0,0,0.155187,0.644233,1,1,0,0.19394,0.19394,1,-999
6,gen=25_member=149_pso,-7.88006,-2.352,0.0455191,3.5841,0.155187,3.5841,1,0.25,2,0.291469,0.291469,1,-999
6,gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971,0.155187,3.04971,1,0.5625,1,0.259376,0.259376,1,-999
6,gen=25_member=138_pso,-6.5713,-4.17786,0.0454568,3.75799,0.155187,3.75799,1,0.5625,1,0.235118,0.235118,1,-999
6,gen=25_member=130_pso,-8.18302,-3.522,0.162792,3.41841,0.162792,3.41841,1,0.5625,1,0.255403,0.255403,1,-999
6,gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169,0.155187,4.59169,1,0.5625,1,0.223765,0.223765,1,-999
6,gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594,0.155187,3.51594,1,0.5625,1,0.290792,0.290792,1,-999
6,gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005,0.155187,3.12005,1,0.5625,1,0.329612,0.329612,1,-999
6,gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068,0.155187,3.12068,1,0.5625,1,0.291802,0.291802,1,-999
6,gen=19_member=556_pso,-7.93697,-3.654,0,0,0.155187,0.644233,1,0.5625,1,0.175233,0.175233,1,-999
6,gen=5_member=147_pso,-9.81508,0.188966,0,0,0.155187,0.644233,1,0.25,2,0.200233,0.200233,1,-999
6,gen=25_member=154_pso,-9.54649,0.570336,0.0949088,2.72431,0.155187,2.72431,1,0.5625,1,0.321105,0.321105,1,-999
6,gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674,0.155187,3.12674,1,0.5625,1,0.304452,0.304452,1,-999
6,gen=25_member=148_pso,-9.08067,-0.403974,0.0330227,2.99163,0.155187,2.99163,1,0.25,2,0.32792,0.32792,1,-999
6,gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017,0.155187,2.55017,1,0.25,2,0.294115,0.294115,1,-999
6,gen=25_member=131_pso,-6.04326,-7.26631,0.0641418,4.71247,0.155187,4.71247,1,0.0625,3,0.215163,0.215163,1,-999
6,gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887,0.155187,2.95887,1,0.5625,1,0.302248,0.302248,1,-999
6,gen=15_member=446_pso,-8.56961,-1.37278,0,0,0.155187,0.644233,1,0.25,2,0.20252,0.20252,1,-999
6,gen=24_member=110_pso,-6.08531,-8.35665,0.0686916,4.82795,0.155187,4.82795,1,0.0625,3,0.217813,0.217813,1,-999
6,gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846,0.191643,3.18846,1,0.25,2,0.200308,0.200308,1,-999
6,gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194,0.155187,3.34194,1,0.25,2,0.30093,0.30093,1,-999
6,gen=18_member=531_pso,-8.66975,-0.898147,0,0,0.155187,0.644233,1,0.0625,3,0.206117,0.206117,1,-999
6,gen=26_member=160_pso,-6.17084,-8.60867,0.0676445,4.88591,0.155187,4.88591,1,0.5625,1,0.20764,0.20764,1,-999
6,gen=26_member=172_pso,-8.29347,0.129602,0.134387,3.66483,0.155187,3.66483,1,0.25,2,0.275633,0.275633,1,-999
6,gen=26_member=169_pso,-7.97236,-2.36795,0.0465303,3.58599,0.155187,3.58599,1,0.25,2,0.295058,0.295058,1,-999
6,gen=26_member=159_pso,-6.43602,-4.78066,0.0454236,3.88972,0.155187,3.88972,1,0.25,2,0.223765,0.223765,1,-999
6,gen=26_member=174_pso,-9.93145,2.30166,0.170907,3.10136,0.170907,3.10136,1,0.0625,3,0.262135,0.262135,1,-999
7,gen=0_training=15,-6.30661,-6.98287,0,0,0.156858,0.644233,1,1,0,0.142909,0.142909,1,-999
7,gen=23_member=81_pso,-5.39085,-11.9394,0.234474,8.17779,0.234474,8.17779,1,0.64,1,0.12322,0.12322,1,-999
7,gen=24_member=111_pso,-9.2234,-0.221266,0.0327166,3.27319,0.156858,3.27319,1,0.64,1,0.331354,0.331354,1,-999
7,gen=22_member=58_pso,-5.91806,-15.8088,0.142303,7.2066,0.156858,7.2066,1,1,0,0.0902503,0.0902503,1,-999
7,gen=22_member=56_pso,-7.43795,-3.76593,0.0525779,3.85431,0.156858,3.85431,1,1,0,0.222899,0.222899,1,-999
7,gen=22_member=48_pso,-10.0465,1.50088,0.0841931,2.96006,0.156858,2.96006,1,1,0,0.254135,0.254135,1,-999
7,gen=21_member=12_pso,-6.84837,-6.02085,0.067507,4.00603,0.156858,4.00603,1,1,0,0.230643,0.230643,1,-999
7,gen=12_member=357_pso,-8.34959,-2.42207,0,0,0.156858,0.644233,1,0.64,1,0.190689,0.190689,1,-999
7,gen=23_member=86_pso,-9.99212,2.3415,0.126938,3.04971,0.156858,3.04971,1,0.36,2,0.236591,0.236591,1,-999
7,gen=25_member=130_pso,-8.18302,-3.522,0.162792,3.41841,0.162792,3.41841,1,0.36,2,0.237683,0.237683,1,-999
7,gen=26_member=160_pso,-6.17084,-8.60867,0.0676445,4.88591,0.156858,4.88591,1,0.64,1,0.16766,0.16766,1,-999
7,gen=24_member=127_pso,-8.74306,-1.39714,0.0407079,2.95887,0.156858,2.95887,1,0.64,1,0.302248,0.302248,1,-999
7,gen=25_member=157_pso,-6.09287,-10.2039,0.0828861,5.35604,0.156858,5.35604,1,0.64,1,0.156283,0.156283,1,-999
7,gen=25_member=154_pso,-9.54649,0.570336,0.0949088,2.72431,0.156858,2.72431,1,0.64,1,0.323063,0.323063,1,-999
7,gen=24_member=114_pso,-8.35645,-0.130252,0.115574,3.51594,0.156858,3.51594,1,0.36,2,0.311899,0.311899,1,-999
7,gen=25_member=138_pso,-6.5713,-4.17786,0.0454568,3.75799,0.156858,3.75799,1,0.36,2,0.235118,0.235118,1,-999
7,gen=22_member=41_pso,-6.61093,-7.14115,0.0678615,4.59169,0.156858,4.59169,1,0.36,2,0.196902,0.196902,1,-999
7,gen=22_member=40_pso,-9.13069,-0.452377,0.0318797,3.12005,0.156858,3.12005,1,0.36,2,0.329612,0.329612,1,-999
7,gen=21_member=34_pso,-8.82168,-1.6991,0.0495935,3.12674,0.156858,3.12674,1,0.64,1,0.300502,0.300502,1,-999
7,gen=21_member=33_pso,-9.93711,1.00443,0.0689534,3.12068,0.156858,3.12068,1,0.36,2,0.291802,0.291802,1,-999
7,gen=19_member=556_pso,-7.93697,-3.654,0,0,0.156858,0.644233,1,0.64,1,0.172181,0.172181,1,-999
7,gen=26_member=159_pso,-6.43602,-4.78066,0.0454236,3.88972,0.156858,3.88972,1,0.36,2,0.223765,0.223765,1,-999
7,gen=25_member=149_pso,-7.88006,-2.352,0.0455191,3.5841,0,0,2,-999,1,0.284554,0.284554,1,-999
7,gen=25_member=148_pso,-9.08067,-0.403974,0.0330227,2.99163,0.156858,2.99163,1,0.16,3,0.32792,0.32792,1,-999
7,gen=24_member=120_pso,-8.68961,-1.67962,0.0540167,3.34194,0.156858,3.34194,1,0.36,2,0.295891,0.295891,1,-999
7,gen=5_member=147_pso,-9.81508,0.188966,0,0,0.156858,0.644233,1,0.16,3,0.200233,0.200233,1,-999
7,gen=21_member=31_pso,-9.7319,-0.494915,0.0755882,2.55017,0.156858,2.55017,1,0.16,3,0.309419,0.309419,1,-999
7,gen=22_member=62_pso,-9.74486,3.51818,0.191643,3.18846,0.191643,3.18846,1,0.16,3,0.187589,0.187589,1,-999
