generation,member,obj1,obj2,obj1_sd,obj2_sd,obj1_sd_syn,obj2_sd_syn,nsga2_front,nsga2_crowding_distance,nn_count,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
2,gen=54_member=33_pso,0.629599,0.635891,0.0027502,0.00277856,0.0317586,0.0320646,1,1,0,600.471,600.471,1,-999
2,gen=53_member=424_pso,0.536256,0.717053,0,0,0.0317586,0.0320646,1,1,0,585.473,585.473,1,-999
2,gen=52_member=395_pso,0.360033,0.834154,0,0,0.0317586,0.0320646,1,1,0,541.455,541.455,1,-999
2,gen=52_member=387_pso,0.451516,0.777215,0,0,0.0317586,0.0320646,1,1,0,573.474,573.474,1,-999
2,gen=52_member=373_pso,0.13103,0.933284,0,0,0.0317586,0.0320646,1,1,0,467.422,467.422,1,-999
2,gen=51_member=367_pso,0.65441,0.609303,0,0,0.0317586,0.0320646,1,1,0,600.48,600.48,1,-999
2,gen=51_member=345_pso,0.709838,0.545336,0,0,0.0317586,0.0320646,1,1,0,607.472,607.472,1,-999
2,gen=50_member=332_pso,0.613032,0.65091,0,0,0.0317586,0.0320646,1,1,0,600.471,600.471,1,-999
2,gen=54_member=44_pso,0.462617,0.770322,0.00267959,0.00303655,0.0317586,0.0320646,1,0.5625,1,573.472,573.472,1,-999
2,gen=54_member=43_pso,0.605279,0.662331,0.00281596,0.00280423,0.0317586,0.0320646,1,0.5625,1,600.474,600.474,1,-999
2,gen=54_member=42_pso,0.802319,0.417834,0.00314988,0.00268038,0.0317586,0.0320646,1,0.5625,1,565.463,565.463,1,-999
2,gen=54_member=37_pso,0.768297,0.472202,0.00282687,0.00288686,0.0317586,0.0320646,1,0.5625,1,565.476,565.476,1,-999
2,gen=54_member=36_pso,0.654973,0.616805,0.00314372,0.00290628,0.0317586,0.0320646,1,0.5625,1,600.478,600.478,1,-999
2,gen=54_member=35_pso,0.364643,0.83167,0.00302653,0.00309233,0.0317586,0.0320646,1,0.5625,1,541.456,541.456,1,-999
2,gen=54_member=31_pso,0.895547,0.222222,0.00336544,0.00282969,0.0317586,0.0320646,1,0.5625,1,485.459,485.459,1,-999
2,gen=54_member=30_pso,0.88686,0.247983,0.00323395,0.00222185,0.0317586,0.0320646,1,0.5625,1,512.462,512.462,1,-999
2,gen=53_member=422_pso,0.913471,0.172866,0,0,0.0317586,0.0320646,1,0.5625,1,485.467,485.467,1,-999
2,gen=50_member=327_pso,0.69854,0.559627,0,0,0.0317586,0.0320646,1,1,0,607.473,607.473,1,-999
2,gen=54_member=41_pso,0.488279,0.766031,0.00363623,0.00349673,0.0317586,0.0320646,1,0.25,2,573.466,573.466,1,-999
2,gen=54_member=32_pso,0.536652,0.744242,0.0107481,0.0113649,0.0317586,0.0320646,1,0.25,2,585.471,585.471,1,-999
2,gen=54_member=39_pso,0.849656,0.422312,0.00968724,0.0161133,0.046571,0.0954802,2,0.444444,1,504.464,504.464,1,-999
2,gen=54_member=26_pso,0.806373,1.03614,0.175526,0.059729,0.175526,0.059729,3,0.25,2,58.4493,58.4493,1,-999
2,gen=54_member=24_pso,0.973254,0.272247,0.00740151,0.010293,0.046571,0.0954802,2,0.444444,1,343.458,343.458,1,-999
3,gen=56_member=81_pso,0.627948,0.721151,0.0066885,0.00619926,0.0419507,0.0660512,2,1,0,602.475,602.475,1,-999
3,gen=56_member=82_pso,1.18708,1.17682,0.0754914,0.143148,0,0,5,-999,0,0.436647,0.436647,1,-999
3,gen=56_member=83_pso,0.98678,0.114045,0.00425016,0.00556705,0.0419507,0.0660512,2,0.444444,1,382.458,382.458,1,-999
3,gen=56_member=84_pso,0.87466,0.632482,0.0143682,0.0193067,0.0419507,0.0660512,2,0.444444,1,482.456,482.456,1,-999
3,gen=56_member=85_pso,1.00232,0.942977,0.0209761,0.0833117,0.033999,0.0833117,3,0.734694,1,104.475,104.475,1,-999
3,gen=56_member=86_pso,0.907638,0.309222,0.00435054,0.00503545,0.0419507,0.0660512,2,1,0,510.468,510.468,1,-999
3,gen=56_member=87_pso,1.03608,1.00833,0.163636,0.0299103,0.163636,0.0584393,3,0.0204082,6,0.45827,0.45827,1,-999
3,gen=56_member=88_pso,0.878607,0.980627,0.0775262,0.0234674,0.0775262,0.0584393,3,1,0,104.461,104.461,1,-999
3,gen=56_member=89_pso,0.990948,0.389438,0.0206611,0.0527586,0.033999,0.0584393,3,1,0,299.458,299.458,1,-999
3,gen=56_member=90_pso,1.00619,1.01108,0.00938495,0.16912,0.0441894,0.16912,4,0.36,2,58.4739,58.4739,1,-999
3,gen=56_member=91_pso,0.982521,0.112276,0.0162429,0.0282416,0.0419507,0.0660512,2,1,0,382.458,382.458,1,-999
3,gen=56_member=92_pso,0.876859,0.528437,0.00947982,0.0119845,0.0419507,0.0660512,2,1,0,482.462,482.462,1,-999
3,gen=56_member=93_pso,1.0235,0.935205,0.0194273,0.133581,0.0441894,0.133581,4,1,1,58.4781,58.4781,1,-999
3,gen=56_member=94_pso,0.886306,1.00228,0.111512,0.0356661,0.111512,0.0584393,3,0.734694,1,58.4599,58.4599,1,-999
3,gen=56_member=95_pso,1.0909,1.0244,0.0368976,0.0617129,0.0441894,0.0617129,4,1,0,58.4686,58.4686,1,-999
3,gen=56_member=96_pso,1.00499,0.957734,0.0115297,0.110557,0.0441894,0.110557,4,1,0,58.4809,58.4809,1,-999
3,gen=56_member=97_pso,1.00456,1.02298,0.00945869,0.149973,0.0441894,0.149973,4,0.04,4,58.4751,58.4751,1,-999
3,gen=56_member=98_pso,0.860861,0.683673,0.0334989,0.0235993,0.0419507,0.0660512,2,0.444444,1,482.451,482.451,1,-999
3,gen=56_member=99_pso,0.969626,1.01474,0.0357419,0.047912,0.0357419,0.0584393,3,0.734694,1,58.4736,58.4736,1,-999
3,gen=56_member=100_pso,0.970644,0.621564,0.0626682,0.139847,0.0626682,0.139847,3,1,0,184.436,184.436,1,-999
3,gen=56_member=101_pso,0.619673,0.824301,0.00478945,0.00474546,0.0419507,0.0660512,2,0.444444,1,602.462,602.462,1,-999
3,gen=56_member=102_pso,0.944196,0.306158,0.0226488,0.0621524,0.0419507,0.0660512,2,0.111111,2,490.465,490.465,1,-999
3,gen=56_member=103_pso,0.990153,0.960938,0.0156612,0.13,0.033999,0.13,3,0.734694,1,58.4838,58.4838,1,-999
3,gen=56_member=104_pso,1.01288,0.986632,0.0101681,0.0975814,0.0441894,0.0975814,4,0.36,2,58.4817,58.4817,1,-999
3,gen=56_member=105_pso,1.0057,0.371909,0.0264916,0.102467,0.033999,0.102467,3,1,1,144.451,144.451,1,-999
3,gen=56_member=106_pso,0.993682,0.990933,0.00797503,0.132526,0.033999,0.132526,3,0.183673,4,58.483,58.483,1,-999
3,gen=56_member=107_pso,0.737387,1.02328,0.0383212,0.0264205,0.0441894,0.0264205,4,1,0,58.4384,58.4384,1,-999
3,gen=56_member=108_pso,0.803124,1.01896,0.0649406,0.0209086,0.0649406,0.0209086,4,0.64,1,58.4485,58.4485,1,-999
3,gen=56_member=109_pso,0.940849,0.291237,0.00961255,0.0178157,0.0419507,0.0660512,2,0.444444,1,499.468,499.468,1,-999
3,gen=56_member=110_pso,0.662094,0.990654,0.040695,0.0133025,0.040695,0.0584393,3,1,0,153.44,153.44,1,-999
3,gen=55_member=55_pso,0.972784,0.0424826,0.0037184,0.00277102,0.0317586,0.0320646,1,1,0,427.444,427.444,1,-999
3,gen=54_member=50_pso,0.715227,0.539791,0.0028144,0.00269788,0.0317586,0.0320646,1,1,0,617.47,617.47,1,-999
3,gen=54_member=48_pso,0.0603117,0.956838,0.00293571,0.00352833,0.0317586,0.0320646,1,1,0,298.409,298.409,1,-999
3,gen=54_member=47_pso,0.816334,0.38452,0.00354309,0.00276189,0.0317586,0.0320646,1,1,0,572.464,572.464,1,-999
3,gen=54_member=46_pso,0.922836,0.154677,0.00377923,0.00299693,0.0317586,0.0320646,1,1,0,518.468,518.468,1,-999
3,gen=54_member=40_pso,0.76945,0.469372,0.00398181,0.00377735,0.0317586,0.0320646,1,1,0,572.471,572.471,1,-999
3,gen=54_member=38_pso,0.0517829,0.972355,0.00444491,0.00428511,0.0317586,0.0320646,1,1,1,272.407,272.407,1,-999
3,gen=54_member=34_pso,0.304237,0.863529,0.00295783,0.00314175,0.0317586,0.0320646,1,1,0,602.45,602.45,1,-999
3,gen=54_member=33_pso,0.629599,0.635891,0.0027502,0.00277856,0.0317586,0.0320646,1,1,0,615.476,615.476,1,-999
3,gen=53_member=424_pso,0.536256,0.717053,0,0,0.0317586,0.0320646,1,1,0,612.475,612.475,1,-999
3,gen=52_member=395_pso,0.360033,0.834154,0,0,0.0317586,0.0320646,1,1,0,607.455,607.455,1,-999
3,gen=52_member=387_pso,0.451516,0.777215,0,0,0.0317586,0.0320646,1,1,0,614.474,614.474,1,-999
3,gen=52_member=373_pso,0.13103,0.933284,0,0,0.0317586,0.0320646,1,1,0,377.422,377.422,1,-999
3,gen=51_member=367_pso,0.65441,0.609303,0,0,0.0317586,0.0320646,1,1,0,606.48,606.48,1,-999
3,gen=51_member=345_pso,0.709838,0.545336,0,0,0.0317586,0.0320646,1,1,0,617.471,617.471,1,-999
3,gen=50_member=332_pso,0.613032,0.65091,0,0,0.0317586,0.0320646,1,1,0,625.476,625.476,1,-999
3,gen=50_member=327_pso,0.69854,0.559627,0,0,0.0317586,0.0320646,1,1,0,606.473,606.473,1,-999
3,gen=54_member=44_pso,0.462617,0.770322,0.00267959,0.00303655,0.0317586,0.0320646,1,0.5625,1,614.472,614.472,1,-999
3,gen=54_member=43_pso,0.605279,0.662331,0.00281596,0.00280423,0.0317586,0.0320646,1,0.5625,1,625.479,625.479,1,-999
3,gen=54_member=42_pso,0.802319,0.417834,0.00314988,0.00268038,0.0317586,0.0320646,1,0.5625,1,572.463,572.463,1,-999
3,gen=54_member=37_pso,0.768297,0.472202,0.00282687,0.00288686,0.0317586,0.0320646,1,0.5625,1,597.471,597.471,1,-999
3,gen=54_member=36_pso,0.654973,0.616805,0.00314372,0.00290628,0.0317586,0.0320646,1,0.5625,1,606.478,606.478,1,-999
3,gen=54_member=35_pso,0.364643,0.83167,0.00302653,0.00309233,0.0317586,0.0320646,1,0.5625,1,607.456,607.456,1,-999
3,gen=54_member=31_pso,0.895547,0.222222,0.00336544,0.00282969,0.0317586,0.0320646,1,0.5625,1,520.467,520.467,1,-999
3,gen=54_member=30_pso,0.88686,0.247983,0.00323395,0.00222185,0.0317586,0.0320646,1,0.5625,1,520.464,520.464,1,-999
3,gen=53_member=422_pso,0.913471,0.172866,0,0,0.0317586,0.0320646,1,0.5625,1,518.468,518.468,1,-999
3,gen=54_member=41_pso,0.488279,0.766031,0.00363623,0.00349673,0.0317586,0.0320646,1,0.25,2,614.466,614.466,1,-999
3,gen=54_member=32_pso,0.536652,0.744242,0.0107481,0.0113649,0.0317586,0.0320646,1,0.25,2,609.474,609.474,1,-999
3,gen=55_member=52_pso,0.62999,0.648348,0.00353671,0.00352195,0.0317586,0.0320646,1,0.0625,3,615.473,615.473,1,-999
3,gen=55_member=80_pso,0.525322,0.83884,0.00461219,0.00483087,0.0419507,0.0660512,2,1,0,602.464,602.464,1,-999
4,gen=57_member=111_pso,0.945151,0.0876761,0.00373841,0.00268658,0.0308208,0.031709,1,0.5625,1,397.475,397.475,1,-999
4,gen=57_member=112_pso,1.06756,1.05616,0.0650598,0.122905,0.076836,0.122905,4,0.0625,3,0.463498,0.463498,1,-999
4,gen=57_member=113_pso,0.592714,0.673441,0.00329726,0.00334055,0.0308208,0.031709,1,1,0,569.479,569.479,1,-999
4,gen=57_member=114_pso,0.522078,0.990169,0.0406918,0.0135763,0.0418211,0.0135763,3,1,0,142.448,142.448,1,-999
4,gen=57_member=115_pso,0.938877,0.256985,0.0337132,0.0878884,0.0337132,0.0878884,1,1,0,379.47,379.47,1,-999
4,gen=57_member=116_pso,0.915613,0.170039,0.00367904,0.00286893,0.0308208,0.031709,1,0.5625,1,424.477,424.477,1,-999
4,gen=57_member=117_pso,1.01292,1.03291,0.22568,0.0441047,0.22568,0.0441047,4,0.0625,3,0.456588,0.456588,1,-999
4,gen=57_member=118_pso,1.00223,0.969402,0.208696,0.062593,0.208696,0.062593,3,0.0204082,6,0.45664,0.45664,1,-999
4,gen=57_member=119_pso,0.985257,0.885552,0.00924922,0.0855565,0.0418211,0.0855565,3,1,0,123.469,123.469,1,-999
4,gen=57_member=120_pso,1.03329,1.00721,0.129594,0.0238858,0.129594,0.0238858,4,0.5625,1,0.468946,0.468946,1,-999
4,gen=57_member=121_pso,0.991237,0.176768,0.0117926,0.0321016,0.0844926,0.12217,2,1,0,229.474,229.474,1,-999
4,gen=57_member=122_pso,0.484282,0.909788,0.0331743,0.0239063,0.0844926,0.12217,2,1,0,371.462,371.462,1,-999
4,gen=57_member=123_pso,1.02393,0.911356,0.0222166,0.132887,0.0418211,0.132887,3,0.0816327,5,0.467862,0.467862,1,-999
4,gen=57_member=124_pso,0.897965,1.00073,0.100362,0.0322554,0.100362,0.0322554,3,1,0,0.464566,0.464566,1,-999
4,gen=57_member=125_pso,0.952144,0.988128,0.075869,0.0340576,0.075869,0.0340576,3,0.326531,3,0.47542,0.47542,1,-999
4,gen=57_member=126_pso,0.998067,0.936634,0.00927829,0.0727585,0.0418211,0.0727585,3,0.326531,3,0.478731,0.478731,1,-999
4,gen=57_member=127_pso,1.0131,0.969995,0.0136467,0.0716415,0.076836,0.0716415,4,1,0,0.477359,0.477359,1,-999
4,gen=57_member=128_pso,0.978251,0.250364,0.0144145,0.0377871,0.0844926,0.12217,2,0.111111,2,299.474,299.474,1,-999
4,gen=57_member=129_pso,0.959988,1.00736,0.0457269,0.0620624,0.0457269,0.0620624,3,0.0816327,5,0.472228,0.472228,1,-999
4,gen=57_member=130_pso,0.980404,0.545739,0.0425683,0.0894235,0.0844926,0.12217,2,0.444444,1,159.437,159.437,1,-999
4,gen=57_member=131_pso,0.750572,1.03351,0.105926,0.0383682,0.105926,0.0383682,4,1,0,0.438531,0.438531,1,-999
4,gen=57_member=132_pso,0.979971,0.246489,0.0114537,0.0226222,0.0844926,0.12217,2,0.444444,1,299.476,299.476,1,-999
4,gen=57_member=133_pso,0.999953,0.914971,0.0108373,0.111906,0.0418211,0.111906,3,0.734694,1,41.4722,41.4722,1,-999
4,gen=57_member=134_pso,1.15484,1.03562,0.0658437,0.180903,0.076836,0.180903,4,0.0625,3,0.450051,0.450051,1,-999
4,gen=57_member=135_pso,0.997354,0.936057,0.0163175,0.0591976,0.0418211,0.0591976,3,0.510204,2,0.477437,0.477437,1,-999
4,gen=57_member=136_pso,0.999429,0.933928,0.00794489,0.158116,0.0418211,0.158116,3,0.0204082,6,0.468896,0.468896,1,-999
4,gen=57_member=137_pso,0.616986,1.00763,0.0461518,0.016351,0.076836,0.016351,4,1,0,0.437306,0.437306,1,-999
4,gen=57_member=138_pso,0.957936,0.985911,0.122784,0.0394015,0.122784,0.0394015,3,0.0816327,5,0.470397,0.470397,1,-999
4,gen=57_member=139_pso,0.947663,0.0791738,0.00389523,0.00241954,0.0308208,0.031709,1,1,0,397.474,397.474,1,-999
4,gen=57_member=140_pso,0.976407,0.0210842,0.00335621,0.0022885,0.0308208,0.031709,1,1,0,336.462,336.462,1,-999
4,gen=55_member=55_pso,0.972784,0.0424826,0.0037184,0.00277102,0.0308208,0.031709,1,0.5625,1,343.467,343.467,1,-999
4,gen=54_member=50_pso,0.715227,0.539791,0.0028144,0.00269788,0.0308208,0.031709,1,1,0,535.47,535.47,1,-999
4,gen=54_member=48_pso,0.0603117,0.956838,0.00293571,0.00352833,0.0308208,0.031709,1,1,0,265.411,265.411,1,-999
4,gen=54_member=47_pso,0.816334,0.38452,0.00354309,0.00276189,0.0308208,0.031709,1,1,0,551.458,551.458,1,-999
4,gen=54_member=46_pso,0.922836,0.154677,0.00377923,0.00299693,0.0308208,0.031709,1,1,0,429.476,429.476,1,-999
4,gen=54_member=40_pso,0.76945,0.469372,0.00398181,0.00377735,0.0308208,0.031709,1,1,0,551.471,551.471,1,-999
4,gen=54_member=38_pso,0.0517829,0.972355,0.00444491,0.00428511,0.0308208,0.031709,1,1,1,210.409,210.409,1,-999
4,gen=54_member=34_pso,0.304237,0.863529,0.00295783,0.00314175,0.0308208,0.031709,1,1,0,446.453,446.453,1,-999
4,gen=54_member=33_pso,0.629599,0.635891,0.0027502,0.00277856,0.0308208,0.031709,1,1,0,555.476,555.476,1,-999
4,gen=53_member=424_pso,0.536256,0.717053,0,0,0.0308208,0.031709,1,1,0,569.475,569.475,1,-999
