time,elapsed_seconds,message
15:04:22,0.0002992,checking for duplicate solutions
15:04:22,0.0001289,calculating fitness
15:04:22,1.11e-05,get_spea_fitness
15:04:22,9.29e-05,fill domination containers
15:04:22,0.0005421,pareto front sorting
15:04:22,1.73e-05,starting 'fast non-dom sort
15:04:22,7.7e-06,fill domination containers
15:04:22,0.0004357,finding first front
15:04:22,1.18e-05,sorting remaining fronts
15:04:22,0.000454,augmenting PSO population DE population of size 3
15:04:22,2.03e-05,generating diffevol population of size 3
15:04:22,0.0001471,generating PSO population of size 30
15:04:22,1.43e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 9 population members
15:04:22,1.02e-05,ParetoObjectives::update() for  9 population members
15:04:22,9.2e-06,preparing fast-lookup containers
15:04:22,6.59e-05,checking for duplicate solutions
15:04:22,3.34e-05,calculating fitness
15:04:22,9.8e-06,get_spea_fitness
15:04:22,2.16e-05,fill domination containers
15:04:22,7.23e-05,pareto front sorting
15:04:22,7.4e-06,starting 'fast non-dom sort
15:04:22,7.1e-06,fill domination containers
15:04:22,6.36e-05,finding first front
15:04:22,9.7e-06,sorting remaining fronts
15:04:22,0.004488,running population of size  30
15:04:22,2.1e-05,queuing 30 runs
15:04:22,0.001698,making runs
15:04:36,13.6277,processing runs
15:04:36,0.0063122,saved decision variable population of size 30 X 2 to 'kur.dv_pop.csv'
15:04:36,0.0019585,saved generation-specific decision variable population of size 30 X 2 to 'kur.1.dv_pop.csv'
15:04:36,0.001998,saved observation population of size 30 X 4 to 'kur.obs_pop.csv'
15:04:36,0.0022327,saved generation-specific observation population of size 30 X 4 to 'kur.1.obs_pop.csv'
15:04:36,0.007972,ParetoObjectives::update() for  57 population members
15:04:36,4.79e-05,preparing fast-lookup containers
15:04:36,0.0011784,checking for duplicate solutions
15:04:36,0.0004693,calculating fitness
15:04:36,9.4e-06,get_spea_fitness
15:04:36,0.0003011,fill domination containers
15:04:36,0.0025551,pareto front sorting
15:04:36,1.02e-05,starting 'fast non-dom sort
15:04:36,8.5e-06,fill domination containers
15:04:36,0.0023909,finding first front
15:04:36,1.43e-05,sorting remaining fronts
15:04:36,0.0001958,ParetoObjectives::get_nsga2_pareto_dominance() for 57 population members
15:04:36,9.4e-06,ParetoObjectives::update() for  57 population members
15:04:36,8.1e-06,preparing fast-lookup containers
15:04:36,0.0010624,checking for duplicate solutions
15:04:36,0.0004505,calculating fitness
15:04:36,9.4e-06,get_spea_fitness
15:04:36,0.0002854,fill domination containers
15:04:36,0.0025047,pareto front sorting
15:04:36,1.48e-05,starting 'fast non-dom sort
15:04:36,8.1e-06,fill domination containers
15:04:36,0.0027837,finding first front
15:04:36,5.2e-05,sorting remaining fronts
15:04:36,0.0017299,pareto dominance sorting combined parent-child populations of size  57
15:04:36,1.16e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 57 population members
15:04:36,9.5e-06,ParetoObjectives::update() for  57 population members
15:04:36,8.2e-06,preparing fast-lookup containers
15:04:36,0.0010908,checking for duplicate solutions
15:04:36,0.0004495,calculating fitness
15:04:36,1.27e-05,get_spea_fitness
15:04:36,0.0002981,fill domination containers
15:04:36,0.0024691,pareto front sorting
15:04:36,9.19e-05,starting 'fast non-dom sort
15:04:36,1.5e-05,fill domination containers
15:04:36,0.0023821,finding first front
15:04:36,1.46e-05,sorting remaining fronts
15:04:36,0.0028019,updating archive
15:04:36,2.39e-05,adding 2 non-dominated members to archive
15:04:36,2.79e-05,pareto dominance sorting archive of size 11
15:04:36,8.8e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 11 population members
15:04:36,8.6e-06,ParetoObjectives::update() for  11 population members
15:04:36,7.4e-06,preparing fast-lookup containers
15:04:36,7.65e-05,checking for duplicate solutions
15:04:36,3.91e-05,calculating fitness
15:04:36,8.2e-06,get_spea_fitness
15:04:36,2.72e-05,fill domination containers
15:04:36,0.0001261,pareto front sorting
15:04:36,1.1e-05,starting 'fast non-dom sort
15:04:36,7.4e-06,fill domination containers
15:04:36,9.79e-05,finding first front
15:04:36,1.16e-05,sorting remaining fronts
15:04:36,0.0005547,resizing archive from 11 to 11 current non-dominated solutions
15:04:36,1.85e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 11 population members
15:04:36,8.5e-06,ParetoObjectives::update() for  11 population members
15:04:36,7.7e-06,preparing fast-lookup containers
15:04:36,6.76e-05,checking for duplicate solutions
15:04:36,3.22e-05,calculating fitness
15:04:36,7.8e-06,get_spea_fitness
15:04:36,2.56e-05,fill domination containers
15:04:36,0.0001064,pareto front sorting
15:04:36,7.8e-06,starting 'fast non-dom sort
15:04:36,7.5e-06,fill domination containers
15:04:36,0.0001001,finding first front
15:04:36,1e-05,sorting remaining fronts
15:04:36,0.0025749,saved decision variable population of size 11 X 2 to 'kur.archive.dv_pop.csv'
15:04:36,0.0019845,saved generation-specific decision variable population of size 11 X 2 to 'kur.1.archive.dv_pop.csv'
15:04:36,0.001556,saved observation population of size 11 X 4 to 'kur.archive.obs_pop.csv'
15:04:36,0.0015117,saved generation-specific observation population of size 11 X 4 to 'kur.1.archive.obs_pop.csv'
15:04:36,3.8e-05,resizing current populations to  30
15:04:36,7.73e-05,generation 1 decision variable summary:
15:04:36,4.22e-05,generation 1 decision variable change summary:
15:04:36,4.56e-05,generation 1 objective function summary:
15:04:36,2.16e-05,seeking optimal trade-off point for single 'optimal' chance point runs
15:04:36,2.42e-05,using member GEN=0_TRAINING=15 as single, 'optimal' point
   with distance of 3.50847 from optimal trade - off
15:04:36,4.05e-05,generation 1 objective function change summary:
15:04:36,4.75e-05,number of feasible solutions at the end of generation 1: 11
15:04:36,0.0001941,starting generation  2
15:04:36,1.49e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
15:04:36,9.7e-06,ParetoObjectives::update() for  30 population members
15:04:36,8.5e-06,preparing fast-lookup containers
15:04:36,0.0003427,checking for duplicate solutions
15:04:36,0.000147,calculating fitness
15:04:36,8.7e-06,get_spea_fitness
15:04:36,9.58e-05,fill domination containers
15:04:36,0.0007304,pareto front sorting
15:04:36,9.5e-06,starting 'fast non-dom sort
15:04:36,7.9e-06,fill domination containers
15:04:36,0.000681,finding first front
15:04:36,1.14e-05,sorting remaining fronts
15:04:36,0.0008919,generating PSO population of size 30
15:04:36,1.1e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 11 population members
15:04:36,8.9e-06,ParetoObjectives::update() for  11 population members
15:04:36,7.6e-06,preparing fast-lookup containers
15:04:36,7.38e-05,checking for duplicate solutions
15:04:36,3.55e-05,calculating fitness
15:04:36,8.1e-06,get_spea_fitness
15:04:36,2.69e-05,fill domination containers
15:04:36,0.0001108,pareto front sorting
15:04:36,8.1e-06,starting 'fast non-dom sort
15:04:36,7.8e-06,fill domination containers
15:04:36,0.000101,finding first front
15:04:36,1.01e-05,sorting remaining fronts
15:04:36,0.0038146,running population of size  30
15:04:36,1.81e-05,queuing 30 runs
15:04:36,0.0018397,making runs
15:04:36,0.603811,processing runs
15:04:36,0.0034543,saved decision variable population of size 30 X 2 to 'kur.dv_pop.csv'
15:04:36,0.0044933,saved generation-specific decision variable population of size 30 X 2 to 'kur.2.dv_pop.csv'
15:04:36,0.0017806,saved observation population of size 30 X 4 to 'kur.obs_pop.csv'
15:04:36,0.002069,saved generation-specific observation population of size 30 X 4 to 'kur.2.obs_pop.csv'
15:04:36,0.0084517,ParetoObjectives::update() for  60 population members
15:04:36,6.2e-05,preparing fast-lookup containers
15:04:36,0.0012565,checking for duplicate solutions
15:04:36,0.0004999,calculating fitness
15:04:36,9.5e-06,get_spea_fitness
15:04:36,0.0003239,fill domination containers
15:04:36,0.0030385,pareto front sorting
15:04:36,1.5e-05,starting 'fast non-dom sort
15:04:36,9e-06,fill domination containers
15:04:36,0.0027653,finding first front
15:04:36,1.48e-05,sorting remaining fronts
15:04:36,0.0001572,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:36,9.9e-06,ParetoObjectives::update() for  60 population members
15:04:36,8.3e-06,preparing fast-lookup containers
15:04:36,0.001237,checking for duplicate solutions
15:04:36,0.0004992,calculating fitness
15:04:36,8.6e-06,get_spea_fitness
15:04:36,0.0005151,fill domination containers
15:04:36,0.0037102,pareto front sorting
15:04:36,4.43e-05,starting 'fast non-dom sort
15:04:36,1.12e-05,fill domination containers
15:04:36,0.0027823,finding first front
15:04:36,1.57e-05,sorting remaining fronts
15:04:36,0.0021021,pareto dominance sorting combined parent-child populations of size  60
15:04:36,1.18e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:36,9.5e-06,ParetoObjectives::update() for  60 population members
15:04:36,8.3e-06,preparing fast-lookup containers
15:04:36,0.001218,checking for duplicate solutions
15:04:36,0.0005596,calculating fitness
15:04:36,1.03e-05,get_spea_fitness
15:04:36,0.0003154,fill domination containers
15:04:36,0.0029058,pareto front sorting
15:04:36,1.04e-05,starting 'fast non-dom sort
15:04:36,8.2e-06,fill domination containers
15:04:36,0.0029207,finding first front
15:04:36,1.98e-05,sorting remaining fronts
15:04:36,0.00309,updating archive
15:04:36,3.22e-05,adding 2 non-dominated members to archive
15:04:36,2.98e-05,pareto dominance sorting archive of size 13
15:04:36,9.5e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 13 population members
15:04:36,9e-06,ParetoObjectives::update() for  13 population members
15:04:36,8.1e-06,preparing fast-lookup containers
15:04:36,0.0001006,checking for duplicate solutions
15:04:36,4.94e-05,calculating fitness
15:04:36,8.6e-06,get_spea_fitness
15:04:36,3.94e-05,fill domination containers
15:04:36,0.0001583,pareto front sorting
15:04:36,8.7e-06,starting 'fast non-dom sort
15:04:36,7.7e-06,fill domination containers
15:04:36,0.0001425,finding first front
15:04:36,1.07e-05,sorting remaining fronts
15:04:36,0.0011784,resizing archive from 13 to 13 current non-dominated solutions
15:04:36,7.92e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 13 population members
15:04:36,3.17e-05,ParetoObjectives::update() for  13 population members
15:04:36,1.34e-05,preparing fast-lookup containers
15:04:36,0.0002034,checking for duplicate solutions
15:04:36,0.0001417,calculating fitness
15:04:36,7.61e-05,get_spea_fitness
15:04:36,3.58e-05,fill domination containers
15:04:36,0.0001575,pareto front sorting
15:04:36,8.7e-06,starting 'fast non-dom sort
15:04:36,8.2e-06,fill domination containers
15:04:36,0.0001427,finding first front
15:04:36,1.09e-05,sorting remaining fronts
15:04:36,0.0031365,saved decision variable population of size 13 X 2 to 'kur.archive.dv_pop.csv'
15:04:36,0.0017959,saved generation-specific decision variable population of size 13 X 2 to 'kur.2.archive.dv_pop.csv'
15:04:36,0.0025959,saved observation population of size 13 X 4 to 'kur.archive.obs_pop.csv'
15:04:36,0.0020615,saved generation-specific observation population of size 13 X 4 to 'kur.2.archive.obs_pop.csv'
15:04:36,6.22e-05,resizing current populations to  30
15:04:36,7.64e-05,generation 2 decision variable summary:
15:04:36,4.23e-05,generation 2 decision variable change summary:
15:04:36,4.16e-05,generation 2 objective function summary:
15:04:36,2.08e-05,seeking optimal trade-off point for single 'optimal' chance point runs
15:04:36,2.36e-05,using member GEN=0_TRAINING=15 as single, 'optimal' point
   with distance of 3.50847 from optimal trade - off
15:04:36,4.06e-05,generation 2 objective function change summary:
15:04:36,4.53e-05,number of feasible solutions at the end of generation 2: 13
15:04:36,0.000206,starting generation  3
15:04:36,1.47e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
15:04:36,9.2e-06,ParetoObjectives::update() for  30 population members
15:04:36,8.5e-06,preparing fast-lookup containers
15:04:36,0.0003498,checking for duplicate solutions
15:04:36,0.0002764,calculating fitness
15:04:36,5.99e-05,get_spea_fitness
15:04:36,0.0001354,fill domination containers
15:04:36,0.0008839,pareto front sorting
15:04:36,5.17e-05,starting 'fast non-dom sort
15:04:36,3.61e-05,fill domination containers
15:04:36,0.0008367,finding first front
15:04:36,1.97e-05,sorting remaining fronts
15:04:36,0.001033,generating PSO population of size 30
15:04:36,1.19e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 13 population members
15:04:36,9.5e-06,ParetoObjectives::update() for  13 population members
15:04:36,8.3e-06,preparing fast-lookup containers
15:04:36,9.63e-05,checking for duplicate solutions
15:04:36,5.24e-05,calculating fitness
15:04:36,9.5e-06,get_spea_fitness
15:04:36,3.41e-05,fill domination containers
15:04:36,0.0001527,pareto front sorting
15:04:36,8.8e-06,starting 'fast non-dom sort
15:04:36,8.1e-06,fill domination containers
15:04:36,0.0001433,finding first front
15:04:36,1.12e-05,sorting remaining fronts
15:04:36,0.0046143,running population of size  30
15:04:36,3e-05,queuing 30 runs
15:04:36,0.0020224,making runs
15:04:37,0.608004,processing runs
15:04:37,0.0036465,saved decision variable population of size 30 X 2 to 'kur.dv_pop.csv'
15:04:37,0.0024637,saved generation-specific decision variable population of size 30 X 2 to 'kur.3.dv_pop.csv'
15:04:37,0.0026591,saved observation population of size 30 X 4 to 'kur.obs_pop.csv'
15:04:37,0.002275,saved generation-specific observation population of size 30 X 4 to 'kur.3.obs_pop.csv'
15:04:37,0.0080225,ParetoObjectives::update() for  60 population members
15:04:37,3.88e-05,preparing fast-lookup containers
15:04:37,0.0012219,checking for duplicate solutions
15:04:37,0.0005037,calculating fitness
15:04:37,1.02e-05,get_spea_fitness
15:04:37,0.0003289,fill domination containers
15:04:37,0.0029169,pareto front sorting
15:04:37,1.08e-05,starting 'fast non-dom sort
15:04:37,8.5e-06,fill domination containers
15:04:37,0.0028214,finding first front
15:04:37,1.46e-05,sorting remaining fronts
15:04:37,0.0001513,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:37,9.6e-06,ParetoObjectives::update() for  60 population members
15:04:37,7.8e-06,preparing fast-lookup containers
15:04:37,0.0012197,checking for duplicate solutions
15:04:37,0.0005074,calculating fitness
15:04:37,8.4e-06,get_spea_fitness
15:04:37,0.0003092,fill domination containers
15:04:37,0.0041086,pareto front sorting
15:04:37,6.61e-05,starting 'fast non-dom sort
15:04:37,1.09e-05,fill domination containers
15:04:37,0.0034372,finding first front
15:04:37,4.38e-05,sorting remaining fronts
15:04:37,0.0029158,pareto dominance sorting combined parent-child populations of size  60
15:04:37,1.25e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:37,9.9e-06,ParetoObjectives::update() for  60 population members
15:04:37,8.6e-06,preparing fast-lookup containers
15:04:37,0.0012754,checking for duplicate solutions
15:04:37,0.000525,calculating fitness
15:04:37,9e-06,get_spea_fitness
15:04:37,0.0003636,fill domination containers
15:04:37,0.0031528,pareto front sorting
15:04:37,1.29e-05,starting 'fast non-dom sort
15:04:37,8.9e-06,fill domination containers
15:04:37,0.0029947,finding first front
15:04:37,1.47e-05,sorting remaining fronts
15:04:37,0.0044059,updating archive
15:04:37,3.16e-05,adding 1 non-dominated members to archive
15:04:37,3.33e-05,pareto dominance sorting archive of size 14
15:04:37,9.7e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 14 population members
15:04:37,9.1e-06,ParetoObjectives::update() for  14 population members
15:04:37,8.5e-06,preparing fast-lookup containers
15:04:37,0.0001138,checking for duplicate solutions
15:04:37,5.49e-05,calculating fitness
15:04:37,9e-06,get_spea_fitness
15:04:37,3.67e-05,fill domination containers
15:04:37,0.0001857,pareto front sorting
15:04:37,8.2e-06,starting 'fast non-dom sort
15:04:37,7.9e-06,fill domination containers
15:04:37,0.0001659,finding first front
15:04:37,1.1e-05,sorting remaining fronts
15:04:37,0.0008878,resizing archive from 14 to 14 current non-dominated solutions
15:04:37,2.3e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 14 population members
15:04:37,8.9e-06,ParetoObjectives::update() for  14 population members
15:04:37,8.3e-06,preparing fast-lookup containers
15:04:37,9.85e-05,checking for duplicate solutions
15:04:37,4.63e-05,calculating fitness
15:04:37,8.2e-06,get_spea_fitness
15:04:37,3.38e-05,fill domination containers
15:04:37,0.0001785,pareto front sorting
15:04:37,8.1e-06,starting 'fast non-dom sort
15:04:37,8.1e-06,fill domination containers
15:04:37,0.0001682,finding first front
15:04:37,1.07e-05,sorting remaining fronts
15:04:37,0.0041707,saved decision variable population of size 14 X 2 to 'kur.archive.dv_pop.csv'
15:04:37,0.0028861,saved generation-specific decision variable population of size 14 X 2 to 'kur.3.archive.dv_pop.csv'
15:04:37,0.0019218,saved observation population of size 14 X 4 to 'kur.archive.obs_pop.csv'
15:04:37,0.0034823,saved generation-specific observation population of size 14 X 4 to 'kur.3.archive.obs_pop.csv'
15:04:37,7.39e-05,resizing current populations to  30
15:04:37,0.000141,generation 3 decision variable summary:
15:04:37,0.0001024,generation 3 decision variable change summary:
15:04:37,4.64e-05,generation 3 objective function summary:
15:04:37,2.35e-05,seeking optimal trade-off point for single 'optimal' chance point runs
15:04:37,2.5e-05,using member GEN=0_TRAINING=15 as single, 'optimal' point
   with distance of 3.50847 from optimal trade - off
15:04:37,4.99e-05,generation 3 objective function change summary:
15:04:37,4.84e-05,number of feasible solutions at the end of generation 3: 14
15:04:37,0.0002845,starting generation  4
15:04:37,1.76e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
15:04:37,1.11e-05,ParetoObjectives::update() for  30 population members
15:04:37,9.5e-06,preparing fast-lookup containers
15:04:37,0.000358,checking for duplicate solutions
15:04:37,0.0001536,calculating fitness
15:04:37,9.3e-06,get_spea_fitness
15:04:37,0.0001021,fill domination containers
15:04:37,0.0007809,pareto front sorting
15:04:37,1.1e-05,starting 'fast non-dom sort
15:04:37,8.3e-06,fill domination containers
15:04:37,0.0007316,finding first front
15:04:37,1.43e-05,sorting remaining fronts
15:04:37,0.0010686,generating PSO population of size 30
15:04:37,1.27e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 14 population members
15:04:37,9.7e-06,ParetoObjectives::update() for  14 population members
15:04:37,8.1e-06,preparing fast-lookup containers
15:04:37,0.0001078,checking for duplicate solutions
15:04:37,5.16e-05,calculating fitness
15:04:37,9.4e-06,get_spea_fitness
15:04:37,3.69e-05,fill domination containers
15:04:37,0.0001858,pareto front sorting
15:04:37,9.1e-06,starting 'fast non-dom sort
15:04:37,8.2e-06,fill domination containers
15:04:37,0.000173,finding first front
15:04:37,1.09e-05,sorting remaining fronts
15:04:37,0.0053711,running population of size  30
15:04:37,2.02e-05,queuing 30 runs
15:04:37,0.0019024,making runs
15:04:38,0.604178,processing runs
15:04:38,0.0036272,saved decision variable population of size 30 X 2 to 'kur.dv_pop.csv'
15:04:38,0.0047645,saved generation-specific decision variable population of size 30 X 2 to 'kur.4.dv_pop.csv'
15:04:38,0.0021565,saved observation population of size 30 X 4 to 'kur.obs_pop.csv'
15:04:38,0.002189,saved generation-specific observation population of size 30 X 4 to 'kur.4.obs_pop.csv'
15:04:38,0.0084493,ParetoObjectives::update() for  60 population members
15:04:38,4.42e-05,preparing fast-lookup containers
15:04:38,0.001258,checking for duplicate solutions
15:04:38,0.0005182,calculating fitness
15:04:38,9.5e-06,get_spea_fitness
15:04:38,0.0003731,fill domination containers
15:04:38,0.0031059,pareto front sorting
15:04:38,1.22e-05,starting 'fast non-dom sort
15:04:38,1.08e-05,fill domination containers
15:04:38,0.0030365,finding first front
15:04:38,1.54e-05,sorting remaining fronts
15:04:38,0.0001583,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:38,9.9e-06,ParetoObjectives::update() for  60 population members
15:04:38,8.3e-06,preparing fast-lookup containers
15:04:38,0.0013711,checking for duplicate solutions
15:04:38,0.0008416,calculating fitness
15:04:38,5.83e-05,get_spea_fitness
15:04:38,0.0004294,fill domination containers
15:04:38,0.0038641,pareto front sorting
15:04:38,3.4e-05,starting 'fast non-dom sort
15:04:38,1.03e-05,fill domination containers
15:04:38,0.0049395,finding first front
15:04:38,5.86e-05,sorting remaining fronts
15:04:38,0.0024935,pareto dominance sorting combined parent-child populations of size  60
15:04:38,1.28e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 60 population members
15:04:38,9.8e-06,ParetoObjectives::update() for  60 population members
15:04:38,8.6e-06,preparing fast-lookup containers
15:04:38,0.0012883,checking for duplicate solutions
15:04:38,0.0005258,calculating fitness
15:04:38,1.07e-05,get_spea_fitness
15:04:38,0.0003536,fill domination containers
15:04:38,0.0037982,pareto front sorting
15:04:38,8.19e-05,starting 'fast non-dom sort
15:04:38,2.22e-05,fill domination containers
15:04:38,0.0028928,finding first front
15:04:38,3.97e-05,sorting remaining fronts
15:04:38,0.0033589,updating archive
15:04:38,2.83e-05,adding 2 non-dominated members to archive
15:04:38,3.45e-05,pareto dominance sorting archive of size 16
15:04:38,1.06e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 16 population members
15:04:38,9.3e-06,ParetoObjectives::update() for  16 population members
15:04:38,8.4e-06,preparing fast-lookup containers
15:04:38,0.0001371,checking for duplicate solutions
15:04:38,6.73e-05,calculating fitness
15:04:38,9.5e-06,get_spea_fitness
15:04:38,4.3e-05,fill domination containers
15:04:38,0.0002346,pareto front sorting
15:04:38,9e-06,starting 'fast non-dom sort
15:04:38,8.1e-06,fill domination containers
15:04:38,0.000215,finding first front
15:04:38,1.18e-05,sorting remaining fronts
15:04:38,0.0010089,resizing archive from 16 to 16 current non-dominated solutions
15:04:38,2.35e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 16 population members
15:04:38,9.1e-06,ParetoObjectives::update() for  16 population members
15:04:38,7.9e-06,preparing fast-lookup containers
15:04:38,0.0001219,checking for duplicate solutions
15:04:38,5.58e-05,calculating fitness
15:04:38,8.6e-06,get_spea_fitness
15:04:38,4.03e-05,fill domination containers
15:04:38,0.0002306,pareto front sorting
15:04:38,8.4e-06,starting 'fast non-dom sort
15:04:38,8.2e-06,fill domination containers
15:04:38,0.0002193,finding first front
15:04:38,1.04e-05,sorting remaining fronts
15:04:38,0.0029285,saved decision variable population of size 16 X 2 to 'kur.archive.dv_pop.csv'
15:04:38,0.002704,saved generation-specific decision variable population of size 16 X 2 to 'kur.4.archive.dv_pop.csv'
15:04:38,0.0019957,saved observation population of size 16 X 4 to 'kur.archive.obs_pop.csv'
15:04:38,0.0021587,saved generation-specific observation population of size 16 X 4 to 'kur.4.archive.obs_pop.csv'
15:04:38,8.84e-05,resizing current populations to  30
15:04:38,0.000132,generation 4 decision variable summary:
15:04:38,7.01e-05,generation 4 decision variable change summary:
15:04:38,6.56e-05,generation 4 objective function summary:
15:04:38,3.64e-05,seeking optimal trade-off point for single 'optimal' chance point runs
15:04:38,4.09e-05,using member GEN=0_TRAINING=15 as single, 'optimal' point
   with distance of 3.50847 from optimal trade - off
15:04:38,6.71e-05,generation 4 objective function change summary:
15:04:38,7.23e-05,number of feasible solutions at the end of generation 4: 16
15:04:38,0.00039,starting generation  5
15:04:38,2.33e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
15:04:38,1.19e-05,ParetoObjectives::update() for  30 population members
15:04:38,8.9e-06,preparing fast-lookup containers
15:04:38,0.000372,checking for duplicate solutions
15:04:38,0.0002074,calculating fitness
15:04:38,1.12e-05,get_spea_fitness
15:04:38,0.0001018,fill domination containers
15:04:38,0.000792,pareto front sorting
15:04:38,1.03e-05,starting 'fast non-dom sort
15:04:38,8.4e-06,fill domination containers
15:04:38,0.0007396,finding first front
15:04:38,1.27e-05,sorting remaining fronts
15:04:38,0.0011945,generating PSO population of size 30
