generation,member,obj1,obj2,obj1_sd,obj2_sd,obj1_sd_syn,obj2_sd_syn,nsga2_front,nsga2_crowding_distance,nn_count,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
5,gen=3_member=84_pso,0.693744,0.863418,0.0168523,0.0475647,0.0192673,0.0475647,1,0.5625,1,0.479929,0.479929,1,-999
5,gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353,0.0192673,0.0415889,1,0.5625,1,0.488952,0.488952,1,-999
5,gen=0_training=17,0.586728,0.999791,0,0,0.0192673,0.0415889,1,0.25,2,0.485965,0.485965,1,-999
5,gen=4_member=106_pso,0.636852,1.00514,0.0140681,0.0244464,0.0192673,0.0415889,1,0.5625,1,0.484941,0.484941,1,-999
5,gen=3_member=81_pso,0.599712,0.984338,0.0181356,0.0274302,0.0192673,0.0415889,1,0.25,2,0.489332,0.489332,1,-999
5,gen=3_member=65_pso,0.602179,1.04505,0.0228266,0.0558353,0.0228266,0.0558353,1,0.0625,3,0.485852,0.485852,1,-999
5,gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743,0.0192673,0.0415889,1,1,0,0.462467,0.462467,1,-999
5,gen=5_member=145_pso,0.857768,0.557972,0.0120405,0.0565205,0.0192673,0.0565205,1,1,0,0.455911,0.455911,1,-999
5,gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575,0.0196534,0.0415889,1,1,0,0.479717,0.479717,1,-999
5,gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811,0.0192673,0.0486811,1,1,0,0.465043,0.465043,1,-999
5,gen=5_member=135_pso,0.651366,0.935308,0.0163825,0.0531633,0.0192673,0.0531633,1,0.5625,1,0.481482,0.481482,1,-999
5,gen=5_member=127_pso,0.883326,0.43577,0.0174558,0.052325,0.0192673,0.052325,1,0.5625,1,0.449994,0.449994,1,-999
5,gen=5_member=124_pso,0.689494,0.827422,0.0194837,0.062013,0.0194837,0.062013,1,0.5625,1,0.482067,0.482067,1,-999
5,gen=5_member=132_pso,0.642873,1.00939,0.0183369,0.0644719,0.0192673,0.0644719,1,0.25,2,0.482179,0.482179,1,-999
5,gen=5_member=125_pso,0.574916,1.02008,0.0186748,0.0245632,0.0192673,0.0415889,1,0.25,2,0.489332,0.489332,1,-999
6,gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743,0.0164129,0.0354276,1,1,0,0.462467,0.462467,1,-999
6,gen=5_member=145_pso,0.857768,0.557972,0.0120405,0.0565205,0.0120405,0.0863219,2,1,0,0.45839,0.45839,1,-999
6,gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575,0.0196534,0.0354276,1,1,0,0.479717,0.479717,1,-999
6,gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811,0.0164129,0.0486811,1,1,0,0.465043,0.465043,1,-999
6,gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124,0.0179084,0.0481124,1,1,0,0.477659,0.477659,1,-999
6,gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233,0.0164129,0.0361233,1,1,0,0.484407,0.484407,1,-999
6,gen=3_member=88_pso,0.717403,0.78003,0.0126725,0.0277266,0.0164129,0.0354276,1,1,0,0.47576,0.47576,1,-999
6,gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599,0.0164129,0.0354276,1,1,0,0.453114,0.453114,1,-999
6,gen=3_member=67_pso,0.870384,0.694736,0.0188694,0.0435017,0.0188694,0.0863219,2,1,0,0.453951,0.453951,1,-999
6,gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865,0.0164129,0.0409865,1,1,0,0.455911,0.455911,1,-999
6,gen=0_training=8,0.763268,0.694295,0,0,0.0164129,0.0354276,1,1,0,0.464878,0.464878,1,-999
6,gen=0_training=26,0.99443,0.0885041,0,0,0.0164129,0.0354276,1,1,0,0.434122,0.434122,1,-999
6,gen=5_member=135_pso,0.651366,0.935308,0.0163825,0.0531633,0.0164129,0.0531633,1,0.734694,1,0.481482,0.481482,1,-999
6,gen=5_member=127_pso,0.883326,0.43577,0.0174558,0.052325,0.0174558,0.0863219,2,1,0,0.466579,0.466579,1,-999
6,gen=5_member=124_pso,0.689494,0.827422,0.0194837,0.062013,0.0194837,0.062013,1,0.734694,1,0.482067,0.482067,1,-999
6,gen=4_member=106_pso,0.636852,1.00514,0.0140681,0.0244464,0.0164129,0.0354276,1,1,0,0.484941,0.484941,1,-999
6,gen=3_member=84_pso,0.693744,0.863418,0.0168523,0.0475647,0.0168523,0.0475647,1,0.734694,1,0.479929,0.479929,1,-999
6,gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353,0.0176247,0.0388353,1,0.734694,1,0.488952,0.488952,1,-999
6,gen=5_member=132_pso,0.642873,1.00939,0.0183369,0.0644719,0.0183369,0.0644719,1,0.510204,2,0.484931,0.484931,1,-999
6,gen=5_member=125_pso,0.574916,1.02008,0.0186748,0.0245632,0.0186748,0.0354276,1,0.510204,2,0.488139,0.488139,1,-999
6,gen=3_member=81_pso,0.599712,0.984338,0.0181356,0.0274302,0.0181356,0.0354276,1,0.0816327,5,0.489332,0.489332,1,-999
6,gen=0_training=17,0.586728,0.999791,0,0,0.0164129,0.0354276,1,0.326531,3,0.485627,0.485627,1,-999
6,gen=3_member=65_pso,0.602179,1.04505,0.0228266,0.0558353,0.0228266,0.0558353,1,0.0204082,6,0.484941,0.484941,1,-999
6,gen=6_member=179_pso,0.815653,0.55808,0.0113191,0.0215668,0.0164129,0.0354276,1,1,0,2.4575,2.4575,1,-999
6,gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635,0.0164129,0.0354276,1,1,0,0.446867,0.446867,1,-999
6,gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153,0.0164129,0.0508153,1,1,0,4.45839,4.45839,1,-999
6,gen=6_member=178_pso,0.587974,0.981042,0.0246106,0.0829966,0.0246106,0.0829966,1,0.510204,2,0.484307,0.484307,1,-999
6,gen=6_member=162_pso,0.719186,0.829957,0.0168936,0.0468884,0.0168936,0.0468884,1,0.510204,2,0.477659,0.477659,1,-999
6,gen=6_member=173_pso,0.594198,0.977359,0.0215152,0.0566827,0.0215152,0.0566827,1,0.326531,3,0.48617,0.48617,1,-999
6,gen=6_member=158_pso,0.58902,0.9888,0.0239855,0.0804564,0.0239855,0.0804564,1,0.326531,3,0.485415,0.485415,1,-999
7,gen=6_member=179_pso,0.815653,0.55808,0.0113191,0.0215668,0.016505,0.0321656,1,0.734694,1,0.45388,0.45388,1,-999
7,gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635,0.016505,0.0321656,1,1,0,0.446867,0.446867,1,-999
7,gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153,0.016505,0.0508153,1,1,0,0.45429,0.45429,1,-999
7,gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743,0.016505,0.0325743,1,1,0,0.462467,0.462467,1,-999
7,gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575,0.0196534,0.0341575,1,1,0,0.479717,0.479717,1,-999
7,gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811,0.016505,0.0486811,1,1,0,0.458449,0.458449,1,-999
7,gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124,0.0179084,0.0481124,1,1,0,0.479717,0.479717,1,-999
7,gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233,0.016505,0.0361233,1,0.734694,1,0.485627,0.485627,1,-999
7,gen=4_member=106_pso,0.636852,1.00514,0.0140681,0.0244464,0.0411669,0.0875911,2,1,0,0.484524,0.484524,1,-999
7,gen=3_member=88_pso,0.717403,0.78003,0.0126725,0.0277266,0.016505,0.0321656,1,1,0,0.478694,0.478694,1,-999
7,gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599,0.016505,0.0321656,1,1,0,0.453114,0.453114,1,-999
7,gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865,0.016505,0.0409865,1,1,0,0.45388,0.45388,1,-999
7,gen=0_training=8,0.763268,0.694295,0,0,0.016505,0.0321656,1,0.734694,1,0.465558,0.465558,1,-999
7,gen=0_training=26,0.99443,0.0885041,0,0,0.016505,0.0321656,1,1,0,0.434122,0.434122,1,-999
7,gen=5_member=135_pso,0.651366,0.935308,0.0163825,0.0531633,0.016505,0.0531633,1,0.510204,2,0.481825,0.481825,1,-999
7,gen=5_member=124_pso,0.689494,0.827422,0.0194837,0.062013,0.0194837,0.062013,1,0.510204,2,0.482067,0.482067,1,-999
7,gen=3_member=84_pso,0.693744,0.863418,0.0168523,0.0475647,0.0168523,0.0475647,1,0.734694,1,0.479929,0.479929,1,-999
7,gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353,0.0176247,0.0388353,1,0.510204,2,0.488513,0.488513,1,-999
7,gen=6_member=178_pso,0.587974,0.981042,0.0246106,0.0829966,0.0246106,0.0829966,1,0.326531,3,0.485208,0.485208,1,-999
7,gen=6_member=162_pso,0.719186,0.829957,0.0168936,0.0468884,0.0411669,0.0875911,2,1,0,0.477659,0.477659,1,-999
7,gen=5_member=132_pso,0.642873,1.00939,0.0183369,0.0644719,0.0183369,0.0644719,1,0.510204,2,0.484307,0.484307,1,-999
7,gen=5_member=125_pso,0.574916,1.02008,0.0186748,0.0245632,0.0186748,0.0321656,1,0.326531,3,0.486909,0.486909,1,-999
7,gen=6_member=173_pso,0.594198,0.977359,0.0215152,0.0566827,0.0215152,0.0566827,1,0.183673,4,0.487248,0.487248,1,-999
7,gen=6_member=158_pso,0.58902,0.9888,0.0239855,0.0804564,0.0239855,0.0804564,1,0.326531,3,0.485415,0.485415,1,-999
7,gen=0_training=17,0.586728,0.999791,0,0,0.016505,0.0321656,1,0.326531,3,0.484244,0.484244,1,-999
7,gen=3_member=81_pso,0.599712,0.984338,0.0181356,0.0274302,0.0181356,0.0321656,1,0.0204082,6,0.489332,0.489332,1,-999
7,gen=3_member=65_pso,0.602179,1.04505,0.0228266,0.0558353,0.0228266,0.0558353,1,0.0204082,6,0.484861,0.484861,1,-999
7,gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083,0.0176079,0.0399083,1,1,0,1.47615,1.47615,1,-999
7,gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461,0.0207576,0.0504461,1,1,0,0.47542,0.47542,1,-999
7,gen=7_member=190_pso,0.739175,0.703495,0.0176545,0.0344982,0.0176545,0.0344982,1,1,0,0.469785,0.469785,1,-999
7,gen=7_member=187_pso,0.824072,0.500816,0.0127589,0.0580178,0.016505,0.0580178,1,1,0,0.452217,0.452217,1,-999
7,gen=7_member=207_pso,0.599995,0.95756,0.0195939,0.0559577,0.0195939,0.0559577,1,0.734694,1,1.48635,1.48635,1,-999
7,gen=7_member=199_pso,0.81567,0.618774,0.0131103,0.0584227,0.016505,0.0584227,1,0.734694,1,0.456346,0.456346,1,-999
7,gen=7_member=192_pso,0.516312,1.04548,0.0170199,0.0415946,0.0170199,0.0415946,1,0.734694,1,0.479103,0.479103,1,-999
7,gen=7_member=188_pso,0.54303,1.02829,0.0242018,0.0667132,0.0242018,0.0667132,1,0.734694,1,0.484929,0.484929,1,-999
7,gen=7_member=205_pso,0.693006,0.895298,0.0165897,0.0414998,0.0165897,0.0414998,1,0.510204,2,0.480327,0.480327,1,-999
7,gen=7_member=193_pso,0.94444,0.202039,0.0153899,0.0525979,0.016505,0.0525979,1,0.510204,2,0.459388,0.459388,1,-999
7,gen=7_member=210_pso,0.628822,0.939648,0.0167253,0.0664665,0.0167253,0.0664665,1,0.510204,2,0.484219,0.484219,1,-999
8,gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743,0.016505,0.0325743,1,1,0,0.469867,0.469867,1,-999
8,gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083,0.0176079,0.0399083,1,1,0,0.476293,0.476293,1,-999
8,gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153,0.016505,0.0508153,1,1,0,0.459372,0.459372,1,-999
8,gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575,0.0196534,0.0341575,1,1,0,0.479717,0.479717,1,-999
8,gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461,0.0207576,0.0504461,1,1,0,0.467466,0.467466,1,-999
8,gen=7_member=190_pso,0.739175,0.703495,0.0176545,0.0344982,0.0176545,0.0344982,1,0.5625,1,0.47243,0.47243,1,-999
8,gen=7_member=187_pso,0.824072,0.500816,0.0127589,0.0580178,0.016505,0.0580178,1,1,0,0.462556,0.462556,1,-999
8,gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124,0.0179084,0.0481124,1,1,0,0.483707,0.483707,1,-999
8,gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635,0.016505,0.0321656,1,1,0,0.47825,0.47825,1,-999
8,gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811,0.016505,0.0486811,1,1,0,0.470853,0.470853,1,-999
8,gen=3_member=88_pso,0.717403,0.78003,0.0126725,0.0277266,0.016505,0.0321656,1,0.5625,1,0.480766,0.480766,1,-999
8,gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599,0.016505,0.0321656,1,1,0,0.475371,0.475371,1,-999
8,gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865,0.016505,0.0409865,1,1,0,0.4645,0.4645,1,-999
8,gen=0_training=26,0.99443,0.0885041,0,0,0.016505,0.0321656,1,1,0,0.462467,0.462467,1,-999
8,gen=7_member=207_pso,0.599995,0.95756,0.0195939,0.0559577,0.0195939,0.0559577,1,0.5625,1,0.483603,0.483603,1,-999
8,gen=7_member=199_pso,0.81567,0.618774,0.0131103,0.0584227,0.016505,0.0584227,1,0.5625,1,0.466174,0.466174,1,-999
8,gen=7_member=192_pso,0.516312,1.04548,0.0170199,0.0415946,0.0170199,0.0415946,1,0.5625,1,0.471197,0.471197,1,-999
8,gen=7_member=188_pso,0.54303,1.02829,0.0242018,0.0667132,0.0242018,0.0667132,1,0.5625,1,0.47811,0.47811,1,-999
8,gen=6_member=179_pso,0.815653,0.55808,0.0113191,0.0215668,0.016505,0.0321656,1,0.5625,1,0.461909,0.461909,1,-999
8,gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233,0.016505,0.0361233,1,0.5625,1,0.479334,0.479334,1,-999
8,gen=3_member=84_pso,0.693744,0.863418,0.0168523,0.0475647,0.0168523,0.0475647,1,0.25,2,0.482553,0.482553,1,-999
8,gen=0_training=8,0.763268,0.694295,0,0,0,0,2,-999,0,0.474001,0.474001,1,-999
8,gen=7_member=193_pso,0.94444,0.202039,0.0153899,0.0525979,0.016505,0.0525979,1,0.25,2,0.470853,0.470853,1,-999
8,gen=7_member=210_pso,0.628822,0.939648,0.0167253,0.0664665,0.0167253,0.0664665,1,0.25,2,0.485208,0.485208,1,-999
8,gen=5_member=135_pso,0.651366,0.935308,0.0163825,0.0531633,0.016505,0.0531633,1,0.0625,3,0.485693,0.485693,1,-999
8,gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353,0.0176247,0.0388353,1,0.25,2,0.483298,0.483298,1,-999
8,gen=5_member=132_pso,0.642873,1.00939,0.0183369,0.0644719,0.0183369,0.0644719,1,0.25,2,0.481825,0.481825,1,-999
8,gen=5_member=124_pso,0.689494,0.827422,0.0194837,0.062013,0.0194837,0.062013,1,0.0625,3,0.482067,0.482067,1,-999
8,gen=7_member=205_pso,0.693006,0.895298,0.0165897,0.0414998,0.0165897,0.0414998,1,0.25,2,0.482022,0.482022,1,-999
8,gen=6_member=178_pso,0.587974,0.981042,0.0246106,0.0829966,0.0246106,0.0829966,1,0.0625,3,0.483743,0.483743,1,-999
8,gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378,0.016505,0.0368378,1,1,0,1.47406,1.47406,1,-999
8,gen=8_member=238_pso,0.675128,0.826986,0.0203656,0.0652417,0.0203656,0.0652417,1,0.5625,1,0.482022,0.482022,1,-999
8,gen=8_member=236_pso,0.84529,0.412813,0.0122957,0.0553647,0.016505,0.0553647,1,0.5625,1,0.453287,0.453287,1,-999
8,gen=8_member=217_pso,0.72535,0.728304,0.0116347,0.0283607,0.016505,0.0321656,1,0.5625,1,0.477739,0.477739,1,-999
8,gen=8_member=242_pso,0.988257,0.124423,0.0111868,0.0469661,0.016505,0.0469661,1,0.5625,1,0.469867,0.469867,1,-999
8,gen=8_member=218_pso,0.937381,0.226289,0.0105224,0.0433698,0.016505,0.0433698,1,0.5625,1,0.473054,0.473054,1,-999
8,gen=8_member=220_pso,0.609123,0.952501,0.0177841,0.0552679,0.0177841,0.0552679,1,0.25,2,0.483844,0.483844,1,-999
8,gen=8_member=223_pso,0.638971,0.900369,0.020977,0.076658,0.020977,0.076658,1,0.25,2,0.482567,0.482567,1,-999
9,gen=7_member=187_pso,0.824072,0.500816,0.0127589,0.0580178,0.016505,0.0580178,1,0.444444,1,0.470405,0.470405,1,-999
9,gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811,0.016505,0.0486811,1,1,0,0.469163,0.469163,1,-999
9,gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378,0.016505,0.0368378,1,1,0,0.478449,0.478449,1,-999
9,gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124,0.0179084,0.0481124,1,1,0,0.481428,0.481428,1,-999
9,gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461,0.0207576,0.0504461,1,1,0,0.465266,0.465266,1,-999
9,gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599,0.016505,0.0321656,1,1,0,0.465043,0.465043,1,-999
9,gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865,0.016505,0.0409865,1,1,0,0.464829,0.464829,1,-999
9,gen=0_training=26,0.99443,0.0885041,0,0,0.016505,0.0321656,1,1,0,0.444179,0.444179,1,-999
9,gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635,0.016505,0.0321656,1,1,0,0.458449,0.458449,1,-999
9,gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083,0.0176079,0.0399083,1,1,0,0.480617,0.480617,1,-999
9,gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153,0.016505,0.0508153,1,1,0,0.460503,0.460503,1,-999
9,gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743,0.016505,0.0325743,1,1,0,0.4645,0.4645,1,-999
9,gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575,0.0196534,0.0341575,1,1,0,0.479717,0.479717,1,-999
9,gen=8_member=238_pso,0.675128,0.826986,0.0203656,0.0652417,0.0203656,0.0652417,1,0.444444,1,0.482022,0.482022,1,-999
9,gen=8_member=236_pso,0.84529,0.412813,0.0122957,0.0553647,0.016505,0.0553647,1,0.111111,2,0.46467,0.46467,1,-999
9,gen=8_member=218_pso,0.937381,0.226289,0.0105224,0.0433698,0.016505,0.0433698,1,0.444444,1,0.464829,0.464829,1,-999
9,gen=8_member=217_pso,0.72535,0.728304,0.0116347,0.0283607,0.016505,0.0321656,1,0.111111,2,0.478449,0.478449,1,-999
