generation,member,obj1,obj2,obj1_sd,obj2_sd,obj1_sd_syn,obj2_sd_syn,nsga2_front,nsga2_crowding_distance,nn_count,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
1,gen=1_member=27_pso,-3.07822,16.7315,0.160922,2.02028,0.163008,2.02028,8,0.25,1,0.0975818,0.0975818,1,-999
1,gen=1_member=28_pso,-4.79222,-2.64242,0.0596256,1.05045,0.320424,1.05045,2,0.5625,1,446.203,446.203,1,-999
1,gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527,0.304858,1.73366,1,1,0,528.188,528.188,1,-999
1,gen=1_member=30_pso,-2.58367,0.792012,0.343737,3.28308,0.810201,3.28308,3,1,0,0.182263,0.182263,1,-999
1,gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778,0.304858,1.73366,1,1,0,609.133,609.133,1,-999
1,gen=1_member=32_pso,-8.21886,2.41943,0.0541867,1.61893,0.304858,1.73366,1,1,1,467.18,467.18,1,-999
1,gen=1_member=33_pso,-8.1483,4.34045,0.0469167,1.3527,0.304858,1.73366,1,0.25,1,425.181,425.181,1,-999
1,gen=1_member=34_pso,-3.1558,16.3688,0.200624,2.4627,0.200624,2.4627,8,1,0,0.100215,0.100215,1,-999
1,gen=1_member=35_pso,-5.07252,0.37563,0.136241,2.84713,0.320424,2.84713,2,0.25,2,401.219,401.219,1,-999
1,gen=1_member=36_pso,-5.82608,-0.13629,0.080525,2.13058,0.320424,2.13058,2,1,0,511.218,511.218,1,-999
1,gen=1_member=37_pso,-5.25407,6.27563,0.0751661,1.93727,0.385802,1.93727,4,0.5625,1,283.221,283.221,1,-999
1,gen=1_member=38_pso,-5.25647,0.165505,0.0939602,2.40388,0.320424,2.40388,2,1,0,430.213,430.213,1,-999
1,gen=1_member=39_pso,-5.52718,9.39072,0.0486869,0.994239,0.366258,0.994239,5,0.25,2,175.23,175.23,1,-999
1,gen=0_training=3,-7.83531,-1.95066,0,0,0.304858,1.73366,1,1,0,619.184,619.184,1,-999
1,gen=0_training=15,-6.30661,-6.98287,0,0,0.304858,1.73366,1,1,0,609.138,609.138,1,-999
1,gen=0_training=6,-7.44487,2.94433,0,0,0.810201,0.627092,3,1,0,464.196,464.196,1,-999
1,gen=0_training=2,-4.43374,-0.818223,0,0,0.810201,0.627092,3,1,0,392.236,392.236,1,-999
1,gen=0_training=18,-5.31721,2.33022,0,0,0.810201,0.627092,3,1,0,390.23,390.23,1,-999
1,gen=0_training=16,-5.07948,0.0531696,0,0,0.810201,0.627092,3,1,0,468.234,468.234,1,-999
1,gen=0_training=9,-4.60443,4.04293,0,0,0.385802,0.635623,4,1,0,289.214,289.214,1,-999
1,gen=0_training=13,-3.70495,0.746582,0,0,0.385802,0.635623,4,1,0,238.268,238.268,1,-999
1,gen=0_training=12,-7.17717,6.46719,0,0,0.385802,0.635623,4,1,0,339.211,339.211,1,-999
1,gen=0_training=10,-5.38406,5.24624,0,0,0.385802,0.635623,4,1,0,352.227,352.227,1,-999
1,gen=0_training=8,-3.78007,1.84667,0,0,0.385802,0.635623,4,0.0625,3,265.234,265.234,1,-999
1,gen=0_training=5,-7.12688,8.87687,0,0,0.366258,0.851923,5,1,0,187.211,187.211,1,-999
1,gen=0_training=17,-4.98413,7.49525,0,0,0.366258,0.851923,5,0.5625,1,232.237,232.237,1,-999
1,gen=0_training=14,-4.19478,4.68325,0,0,0.366258,0.851923,5,1,0,245.205,245.205,1,-999
1,gen=0_training=11,-3.4643,0.871496,0,0,0.366258,0.851923,5,1,0,192.253,192.253,1,-999
1,gen=0_training=0,-4.22257,5.99531,0,0,0.366258,0.851923,5,0.25,2,245.233,245.233,1,-999
1,gen=0_training=7,-2.96459,2.2463,0,0,0.705644,1.8396,6,1,0,46.2233,46.2233,1,-999
1,gen=0_training=19,-4.97076,7.84552,0,0,0.705644,1.8396,6,1,0,212.234,212.234,1,-999
1,gen=0_training=1,-3.21058,8.73769,0,0,0.195983,1.92573,7,1,0,91.2021,91.2021,1,-999
1,gen=0_training=4,-2.66677,16.7411,0,0,0.163008,0.124111,8,1,0,0.0958813,0.0958813,1,-999
2,gen=2_member=40_pso,-4.67091,-0.832383,0.0457173,0.922431,0.48612,0.922431,4,1,0,504.261,504.261,1,-999
2,gen=2_member=41_pso,-7.22104,-1.14823,0.0502717,1.125,0.251581,1.125,3,0.5625,1,739.218,739.218,1,-999
2,gen=2_member=42_pso,-4.47346,4.19288,0.115631,2.45394,0.23157,2.45394,5,0.694444,1,193.264,193.264,1,-999
2,gen=2_member=43_pso,-4.1098,4.89824,0.0534098,0.872913,0.396069,1.08433,7,1,0,154.229,154.229,1,-999
2,gen=2_member=44_pso,-7.2645,-6.9971,0.0449437,1.14319,0.21641,1.14319,1,1,0,849.177,849.177,1,-999
2,gen=2_member=45_pso,-5.44385,9.23557,0.0463791,0.86509,0.396069,1.08433,7,1,0,106.178,106.178,1,-999
2,gen=2_member=46_pso,-4.90067,2.55078,0.0974428,2.20244,0.23157,2.20244,5,1,0,293.276,293.276,1,-999
2,gen=2_member=47_pso,-8.24896,0.998169,0.0546355,1.62679,0.21641,1.62679,1,1,0,594.192,594.192,1,-999
2,gen=2_member=48_pso,-4.69646,0.678313,0.101392,2.33864,0.48612,2.33864,4,0.0277778,5,403.276,403.276,1,-999
2,gen=2_member=49_pso,-6.5384,-6.12065,0.0701144,1.81805,0.21641,1.81805,1,1,0,817.195,817.195,1,-999
2,gen=2_member=50_pso,-5.04506,0.0181386,0.124517,2.49254,0.251581,2.49254,3,0.25,2,449.261,449.261,1,-999
2,gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586,0.21641,1.07586,1,1,0,842.191,842.191,1,-999
2,gen=2_member=52_pso,-2.83897,1.2395,0.626348,5.29146,0.626348,5.29146,4,1,0,0.179354,0.179354,1,-999
2,gen=2_member=53_pso,-3.70363,1.89249,0.280137,3.05486,0.280137,3.05486,5,0.0277778,5,56.2633,56.2633,1,-999
2,gen=2_member=54_pso,-3.92508,1.3265,0.0477476,0.625215,0.23157,0.625215,5,0.694444,1,154.252,154.252,1,-999
2,gen=2_member=55_pso,-3.85957,7.03454,0.274346,3.51346,0.396069,3.51346,7,0.25,2,56.1726,56.1726,1,-999
2,gen=2_member=56_pso,-5.66018,-5.59464,0.0444408,0.863635,0.829376,3.3117,2,1,0,775.212,775.212,1,-999
2,gen=2_member=57_pso,-4.236,3.22564,0.0570387,1.0528,0.23157,1.0528,5,0.444444,2,263.271,263.271,1,-999
2,gen=2_member=58_pso,-2.9152,11.4721,0.179483,2.34456,0,0,9,-999,0,0.129634,0.129634,1,-999
2,gen=2_member=59_pso,-3.91916,3.29057,0.204436,2.60205,0.23157,2.60205,5,0.111111,4,106.279,106.279,1,-999
2,gen=2_member=60_pso,-6.31191,6.22416,0.0730916,1.75213,0.23157,1.75213,5,1,0,197.228,197.228,1,-999
2,gen=2_member=61_pso,-7.12774,8.11003,0.0524849,1.29139,0.841104,1.3557,6,1,0,177.179,177.179,1,-999
2,gen=2_member=62_pso,-3.71019,10.9229,0.278759,3.55962,0.278759,3.55962,8,0,1,0.139611,0.139611,1,-999
2,gen=2_member=63_pso,-7.75331,4.54616,0.0430394,0.876681,0.251581,0.876681,3,1,0,314.216,314.216,1,-999
2,gen=2_member=64_pso,-5.1299,0.597702,0.125772,2.66395,0.48612,2.66395,4,0.694444,1,427.252,427.252,1,-999
2,gen=2_member=65_pso,-4.64869,3.07849,0.106387,2.10524,0.23157,2.10524,5,0.694444,1,263.264,263.264,1,-999
2,gen=2_member=66_pso,-5.6932,7.98531,0.0778198,1.784,0.841104,1.784,6,1,0,177.205,177.205,1,-999
2,gen=2_member=67_pso,-3.78366,10.0684,0.0612621,1.24803,0.0612621,1.24803,8,1,0,56.1632,56.1632,1,-999
2,gen=2_member=68_pso,-6.36074,-6.40136,0.0745051,1.92985,0.21641,1.92985,1,0.111111,2,803.183,803.183,1,-999
2,gen=2_member=69_pso,-3.90797,5.71985,0.239003,3.16919,0.396069,3.16919,7,1,1,56.2022,56.2022,1,-999
2,gen=1_member=32_pso,-8.21886,2.41943,0.0541867,1.61893,0.21641,1.61893,1,0.111111,2,452.188,452.188,1,-999
2,gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778,0.21641,1.51778,1,0.444444,1,821.169,821.169,1,-999
2,gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527,0.21641,1.02146,1,0.444444,1,593.199,593.199,1,-999
2,gen=1_member=17_pso,-6.08486,-7.79514,0.0754107,1.8224,0.21641,1.8224,1,1,1,807.147,807.147,1,-999
2,gen=0_training=3,-7.83531,-1.95066,0,0,0.829376,3.3117,2,1,0,833.187,833.187,1,-999
2,gen=0_training=15,-6.30661,-6.98287,0,0,0.21641,1.02146,1,0.444444,1,807.165,807.165,1,-999
2,gen=1_member=33_pso,-8.1483,4.34045,0.0469167,1.3527,0.829376,3.3117,2,1,0,314.192,314.192,1,-999
2,gen=1_member=38_pso,-5.25647,0.165505,0.0939602,2.40388,0.251581,2.40388,3,1,0,465.258,465.258,1,-999
2,gen=1_member=36_pso,-5.82608,-0.13629,0.080525,2.13058,0.251581,2.13058,3,1,0,621.262,621.262,1,-999
2,gen=1_member=21_pso,-7.55558,-0.9516,0.0427187,0.715464,0.251581,0.715464,3,1,0,730.21,730.21,1,-999
2,gen=1_member=15_pso,-7.61815,4.7162,0.0414215,0.824271,0.251581,0.824271,3,0.5625,1,314.222,314.222,1,-999
2,gen=1_member=10_pso,-4.87095,-3.12554,0.0707915,1.69661,0.251581,1.69661,3,1,0,594.195,594.195,1,-999
2,gen=1_member=28_pso,-4.79222,-2.64242,0.0596256,1.05045,0.251581,1.05045,3,0.5625,1,594.206,594.206,1,-999
2,gen=1_member=14_pso,-4.73433,-2.83086,0.055373,0.934406,0.251581,0.934406,3,0.25,2,581.203,581.203,1,-999
2,gen=1_member=35_pso,-5.07252,0.37563,0.136241,2.84713,0.251581,2.84713,3,0.25,2,427.246,427.246,1,-999
2,gen=1_member=12_pso,-4.79194,-2.13416,0.0539376,1.09083,0.251581,1.09083,3,0.0625,3,581.224,581.224,1,-999
2,gen=1_member=30_pso,-2.58367,0.792012,0.343737,3.28308,0.48612,3.28308,4,0.694444,1,0.215673,0.215673,1,-999
2,gen=0_training=6,-7.44487,2.94433,0,0,0.48612,0.377671,4,1,0,414.215,414.215,1,-999
2,gen=0_training=2,-4.43374,-0.818223,0,0,0.48612,0.377671,4,0.444444,2,446.236,446.236,1,-999
2,gen=0_training=18,-5.31721,2.33022,0,0,0.48612,0.377671,4,0.694444,1,369.235,369.235,1,-999
2,gen=0_training=16,-5.07948,0.0531696,0,0,0.48612,0.377671,4,1,0,544.234,544.234,1,-999
2,gen=1_member=18_pso,-4.84335,-0.0912851,0.0513671,0.719729,0.48612,0.719729,4,0.25,3,528.266,528.266,1,-999
2,gen=1_member=25_pso,-4.25567,1.64982,0.0663435,1.1144,0.23157,1.1144,5,1,0,263.271,263.271,1,-999
2,gen=0_training=9,-4.60443,4.04293,0,0,0.841104,1.3557,6,1,0,263.214,263.214,1,-999
2,gen=0_training=13,-3.70495,0.746582,0,0,0.23157,0.381374,5,1,0,56.2347,56.2347,1,-999
2,gen=0_training=12,-7.17717,6.46719,0,0,0.23157,0.381374,5,1,0,210.211,210.211,1,-999
2,gen=0_training=10,-5.38406,5.24624,0,0,0.23157,0.381374,5,1,0,154.22,154.22,1,-999
2,gen=1_member=37_pso,-5.25407,6.27563,0.0751661,1.93727,0.23157,1.93727,5,0.694444,1,154.233,154.233,1,-999
2,gen=1_member=20_pso,-4.08147,2.68844,0.178384,2.64643,0.23157,2.64643,5,0.25,3,154.271,154.271,1,-999
2,gen=1_member=26_pso,-3.84448,1.78225,0.145471,2.26464,0.23157,2.26464,5,0.444444,2,56.2818,56.2818,1,-999
3,gen=3_member=70_pso,-8.09209,3.86392,0.0475042,1.27565,0.4106,1.4806,2,0.444444,1,93.2702,93.2702,1,-999
3,gen=3_member=71_pso,-5.2741,-5.6314,0.0678922,1.33464,0.4106,1.4806,2,1,1,573.233,573.233,1,-999
3,gen=3_member=72_pso,-7.2179,1.66991,0.052278,1.4238,0.246413,1.4238,4,1,0,238.261,238.261,1,-999
3,gen=3_member=73_pso,-7.11678,-6.99871,0.0406722,0.920137,0.166469,0.920137,1,0.5625,1,666.249,666.249,1,-999
3,gen=3_member=74_pso,-4.07391,4.00479,0.23377,2.93067,0.23377,2.93067,6,0.04,4,56.2369,56.2369,1,-999
3,gen=3_member=75_pso,-8.07344,4.73283,0.0453663,1.18743,0.4106,1.4806,2,0.111111,2,56.2295,56.2295,1,-999
3,gen=3_member=76_pso,-4.28347,3.95877,0.0648723,1.17507,0.197193,1.17507,6,0.16,3,56.234,56.234,1,-999
3,gen=3_member=77_pso,-4.81252,-0.976595,0.0860628,2.13002,0.246413,2.13002,4,0.0204082,6,348.271,348.271,1,-999
3,gen=3_member=78_pso,-4.45787,2.82676,0.122966,2.3047,0.197193,2.3047,6,1,0,97.2823,97.2823,1,-999
3,gen=3_member=79_pso,-7.80137,4.43215,0.0409073,0.798291,0.293042,0.906801,3,1,0,84.2373,84.2373,1,-999
3,gen=3_member=80_pso,-3.06103,16.7406,0.180247,2.15927,0,0,8,-999,0,0.0660957,0.0660957,1,-999
3,gen=3_member=81_pso,-5.02029,3.48283,0.0849428,1.7941,0.481809,1.7941,5,0.444444,1,97.2474,97.2474,1,-999
3,gen=3_member=82_pso,-5.0281,-4.35181,0.0704731,1.31116,0.293042,1.31116,3,1,0,480.236,480.236,1,-999
3,gen=3_member=83_pso,-4.85046,2.15078,0.0872194,1.9975,0.481809,1.9975,5,1,0,134.276,134.276,1,-999
3,gen=3_member=84_pso,-8.04761,2.07093,0.0527323,1.49546,0.166469,1.49546,1,0.0625,3,271.261,271.261,1,-999
3,gen=3_member=85_pso,-4.25491,1.59268,0.072122,1.67772,0.197193,1.67772,6,0.64,1,97.2738,97.2738,1,-999
3,gen=3_member=86_pso,-5.2105,-3.43029,0.0731765,1.84079,0.293042,1.84079,3,1,0,522.226,522.226,1,-999
3,gen=3_member=87_pso,-3.51192,1.26946,0.347338,3.67644,0.347338,3.67644,6,1,3,56.2419,56.2419,1,-999
3,gen=3_member=88_pso,-7.92934,1.6257,0.0416191,0.805893,0.4106,1.4806,2,1,0,271.265,271.265,1,-999
3,gen=3_member=89_pso,-2.51502,0.856911,0.797391,5.4614,0.797391,5.4614,5,0.111111,2,0.169596,0.169596,1,-999
3,gen=3_member=90_pso,-6.23975,0.30835,0.0637498,1.75133,0.246413,1.75133,4,1,0,394.264,394.264,1,-999
3,gen=3_member=91_pso,-3.98223,5.33416,0.181772,2.65832,0,0,7,-999,0,56.2048,56.2048,1,-999
3,gen=3_member=92_pso,-4.12903,1.536,0.0824621,1.52773,0.197193,1.52773,6,0.36,2,56.2644,56.2644,1,-999
3,gen=3_member=93_pso,-3.77899,2.47378,0.261817,2.94239,0.261817,2.94239,6,0.36,2,56.2672,56.2672,1,-999
3,gen=3_member=94_pso,-3.69551,1.84718,0.28252,3.07467,0.28252,3.07467,6,0.16,3,56.2604,56.2604,1,-999
3,gen=3_member=95_pso,-2.88052,1.23138,0.608341,5.23846,0.608341,5.23846,5,1,0,0.181478,0.181478,1,-999
3,gen=3_member=96_pso,-5.88768,3.42087,0.0705527,1.7843,0.481809,1.7843,5,1,0,125.232,125.232,1,-999
3,gen=3_member=97_pso,-5.48384,5.80786,0.0756205,1.72962,0.197193,1.72962,6,1,0,56.2113,56.2113,1,-999
3,gen=3_member=98_pso,-7.99673,0.0105754,0.0533525,1.53862,0.166469,1.53862,1,0.5625,1,456.261,456.261,1,-999
3,gen=3_member=99_pso,-4.05934,1.61137,0.0748806,1.2978,0.197193,1.2978,6,0.36,2,56.2493,56.2493,1,-999
3,gen=2_member=51_pso,-7.92441,-3.42081,0.0443576,1.07586,0.166469,1.07586,1,1,0,654.195,654.195,1,-999
3,gen=2_member=49_pso,-6.5384,-6.12065,0.0701144,1.81805,0.166469,1.81805,1,1,0,656.268,656.268,1,-999
3,gen=2_member=47_pso,-8.24896,0.998169,0.0546355,1.62679,0.166469,1.62679,1,1,0,309.242,309.242,1,-999
3,gen=2_member=44_pso,-7.2645,-6.9971,0.0449437,1.14319,0.166469,1.14319,1,1,0,674.241,674.241,1,-999
3,gen=1_member=17_pso,-6.08486,-7.79514,0.0754107,1.8224,0.166469,1.8224,1,1,2,656.229,656.229,1,-999
3,gen=1_member=31_pso,-6.93967,-7.1943,0.0573493,1.51778,0.166469,1.51778,1,0.5625,1,666.241,666.241,1,-999
3,gen=1_member=29_pso,-8.14357,0.932925,0.0433019,0.900527,0.166469,0.900527,1,0.5625,1,330.251,330.251,1,-999
3,gen=0_training=15,-6.30661,-6.98287,0,0,0.166469,0.785736,1,0.5625,1,666.248,666.248,1,-999
3,gen=2_member=68_pso,-6.36074,-6.40136,0.0745051,1.92985,0.166469,1.92985,1,0.5625,1,656.285,656.285,1,-999
3,gen=1_member=32_pso,-8.21886,2.41943,0.0541867,1.61893,0.166469,1.61893,1,0.25,2,193.258,193.258,1,-999
3,gen=2_member=56_pso,-5.66018,-5.59464,0.0444408,0.863635,0.4106,1.4806,2,1,0,619.241,619.241,1,-999
3,gen=1_member=33_pso,-8.1483,4.34045,0.0469167,1.3527,0.4106,1.4806,2,1,2,84.2458,84.2458,1,-999
3,gen=0_training=3,-7.83531,-1.95066,0,0,0.4106,1.4806,2,1,0,613.19,613.19,1,-999
3,gen=2_member=63_pso,-7.75331,4.54616,0.0430394,0.876681,0.293042,0.906801,3,0.444444,1,84.2325,84.2325,1,-999
3,gen=1_member=38_pso,-5.25647,0.165505,0.0939602,2.40388,0.293042,2.40388,3,0.444444,1,298.258,298.258,1,-999
3,gen=1_member=36_pso,-5.82608,-0.13629,0.080525,2.13058,0.293042,2.13058,3,1,0,400.262,400.262,1,-999
3,gen=1_member=21_pso,-7.55558,-0.9516,0.0427187,0.715464,0.293042,0.906801,3,1,0,489.228,489.228,1,-999
3,gen=1_member=10_pso,-4.87095,-3.12554,0.0707915,1.69661,0.293042,1.69661,3,0.111111,2,415.226,415.226,1,-999
3,gen=2_member=41_pso,-7.22104,-1.14823,0.0502717,1.125,0.293042,1.125,3,0.444444,1,476.228,476.228,1,-999
3,gen=1_member=28_pso,-4.79222,-2.64242,0.0596256,1.05045,0.246413,1.05045,4,1,0,415.251,415.251,1,-999
3,gen=1_member=15_pso,-7.61815,4.7162,0.0414215,0.824271,0.293042,0.906801,3,0.111111,2,84.2291,84.2291,1,-999
3,gen=2_member=50_pso,-5.04506,0.0181386,0.124517,2.49254,0.246413,2.49254,4,0.510204,2,253.261,253.261,1,-999
3,gen=1_member=35_pso,-5.07252,0.37563,0.136241,2.84713,0.246413,2.84713,4,0.326531,3,199.258,199.258,1,-999
3,gen=1_member=14_pso,-4.73433,-2.83086,0.055373,0.934406,0.246413,0.934406,4,1,1,415.238,415.238,1,-999
3,gen=1_member=12_pso,-4.79194,-2.13416,0.0539376,1.09083,0.246413,1.09083,4,0.510204,2,415.236,415.236,1,-999
3,gen=2_member=52_pso,-2.83897,1.2395,0.626348,5.29146,0.626348,5.29146,5,0.444444,1,0.179219,0.179219,1,-999
3,gen=2_member=40_pso,-4.67091,-0.832383,0.0457173,0.922431,0.481809,0.922431,5,1,0,348.258,348.258,1,-999
3,gen=0_training=6,-7.44487,2.94433,0,0,0.246413,0.525017,4,1,0,162.255,162.255,1,-999
3,gen=0_training=16,-5.07948,0.0531696,0,0,0.246413,0.525017,4,1,0,372.227,372.227,1,-999
3,gen=2_member=64_pso,-5.1299,0.597702,0.125772,2.66395,0.246413,2.66395,4,0.734694,1,199.271,199.271,1,-999
4,gen=4_member=100_pso,-7.99136,3.96005,0.0430852,1.01175,0.167427,1.06506,2,0.111111,2,379.361,379.361,1,-999
4,gen=4_member=101_pso,-5.75071,-7.31804,0.0769823,1.70727,0.15614,1.70727,1,1,0,439.275,439.275,1,-999
4,gen=4_member=102_pso,-7.41477,3.64663,0.0500237,1.41325,0.240903,1.41325,4,1,0,327.322,327.322,1,-999
4,gen=4_member=103_pso,-7.24451,0.222572,0.046998,1.10669,0.240903,1.10669,4,1,0,333.272,333.272,1,-999
4,gen=4_member=104_pso,-3.34588,15.0344,0.0939497,1.79845,0,0,8,-999,0,59.0827,59.0827,1,-999
4,gen=4_member=105_pso,-6.90922,7.59264,0.0491122,1.21302,0.742943,1.21302,6,1,0,170.2,170.2,1,-999
4,gen=4_member=106_pso,-6.95408,-6.79459,0.0390845,0.725639,0.15614,0.761046,1,0.25,2,534.279,534.279,1,-999
4,gen=4_member=107_pso,-3.39052,1.15581,0.172778,1.87085,0.556199,1.87085,5,0.25,2,59.1664,59.1664,1,-999
4,gen=4_member=108_pso,-7.64731,-1.73883,0.0402359,0.444492,0.167427,1.06506,2,0.444444,1,546.244,546.244,1,-999
4,gen=4_member=109_pso,-4.68039,5.78645,0.0700409,1.25332,0.742943,1.25332,6,1,0,170.201,170.201,1,-999
4,gen=4_member=110_pso,-3.54161,12.7944,0.0767746,1.67864,0,0,7,-999,0,115.1,115.1,1,-999
4,gen=4_member=111_pso,-6.43497,8.1295,0.0614735,1.75658,0.742943,1.75658,6,1,1,170.174,170.174,1,-999
4,gen=4_member=112_pso,-7.26284,5.74052,0.0529271,1.51655,0.556199,1.51655,5,1,0,235.279,235.279,1,-999
4,gen=4_member=113_pso,-7.97376,-2.32511,0.0399671,0.577681,0.15614,0.761046,1,0.5625,1,590.231,590.231,1,-999
4,gen=4_member=114_pso,-5.98611,-3.14482,0.0648877,1.46442,0.287761,1.46442,3,1,0,375.25,375.25,1,-999
4,gen=4_member=115_pso,-2.91905,17.0787,0.14643,1.65869,0,0,9,-999,0,0.0707066,0.0707066,1,-999
4,gen=4_member=116_pso,-5.41557,3.63339,0.0749909,1.70589,0.556199,1.70589,5,1,0,216.212,216.212,1,-999
4,gen=4_member=117_pso,-4.91377,-3.49544,0.0694616,1.56957,0.240903,1.56957,4,0.36,2,318.239,318.239,1,-999
4,gen=4_member=118_pso,-6.73947,-8.20779,0.055301,1.40457,0.15614,1.40457,1,1,1,506.255,506.255,1,-999
4,gen=4_member=119_pso,-8.23026,3.80622,0.0481599,1.37721,0.15614,1.37721,1,0.5625,1,379.338,379.338,1,-999
4,gen=4_member=120_pso,-8.23511,3.96894,0.0485309,1.41475,0.15614,1.41475,1,0.25,2,367.347,367.347,1,-999
4,gen=4_member=121_pso,-7.51328,5.7814,0.0387514,0.491461,0.240903,0.921201,4,0.36,2,235.293,235.293,1,-999
4,gen=4_member=122_pso,-4.99603,-2.51403,0.0707603,1.78574,0.240903,1.78574,4,0.16,3,318.22,318.22,1,-999
4,gen=4_member=123_pso,-4.2272,0.935615,0.0810539,1.59394,0.556199,1.59394,5,1,0,170.195,170.195,1,-999
4,gen=4_member=124_pso,-5.21153,-5.30687,0.0749671,1.45565,0.287761,1.45565,3,0.444444,1,357.255,357.255,1,-999
