real_name,obj1,obj2
gen=25_member=1297_pso,-7.58754,-6.0004
gen=99_member=4979_pso,-7.55228,-6.28746
gen=28_member=1410_pso,-8.28607,-2.66221
gen=10_member=530_pso,-8.51474,-1.55061
gen=70_member=3523_pso,-9.02754,-0.0469299
gen=79_member=3973_pso,-8.23217,-2.93405
gen=82_member=4139_pso,-8.20134,-3.13043
gen=21_member=1077_pso,-7.41797,-7.0949
gen=81_member=4083_pso,-8.59455,-1.26213
gen=59_member=2993_pso,-7.45536,-6.89984
gen=13_member=657_pso,-8.87944,-0.330796
gen=38_member=1906_pso,-9.06362,-0.00309161
gen=23_member=1195_pso,-8.60817,-1.1711
gen=73_member=3672_pso,-8.54061,-1.49228
gen=30_member=1541_pso,-8.13506,-3.35961
gen=2_member=134_pso,-7.98271,-3.79313
gen=24_member=1248_pso,-8.91157,-0.235029
gen=86_member=4321_pso,-8.9106,-0.296157
gen=34_member=1704_pso,-7.59069,-5.99708
gen=91_member=4585_pso,-7.75527,-4.78818
gen=23_member=1165_pso,-7.98846,-3.77067
gen=94_member=4739_pso,-8.18878,-3.15179
gen=91_member=4591_pso,-8.15724,-3.31774
gen=36_member=1816_pso,-7.23884,-7.72574
gen=78_member=3904_pso,-7.56927,-6.18407
gen=80_member=4003_pso,-7.76695,-4.70791
gen=83_member=4176_pso,-7.36576,-7.40161
gen=19_member=960_pso,-7.52226,-6.47467
gen=61_member=3091_pso,-8.31272,-2.54403
gen=85_member=4260_pso,-8.71281,-0.862806
gen=97_member=4878_pso,-8.3057,-2.61886
gen=92_member=4627_pso,-8.32663,-2.50703
gen=35_member=1782_pso,-8.7709,-0.643491
gen=97_member=4858_pso,-8.7581,-0.705737
gen=100_member=5024_pso,-7.77494,-4.58146
gen=70_member=3543_pso,-7.46714,-6.82835
gen=24_member=1222_pso,-8.58489,-1.33633
gen=23_member=1173_pso,-7.76924,-4.65041
gen=89_member=4459_pso,-8.56075,-1.38999
gen=20_member=1019_pso,-7.29771,-7.64025
gen=35_member=1761_pso,-7.47954,-6.74532
gen=97_member=4870_pso,-7.52764,-6.3912
gen=65_member=3297_pso,-7.36757,-7.39171
gen=95_member=4783_pso,-8.74957,-0.738374
gen=22_member=1112_pso,-8.94877,-0.216967
gen=98_member=4941_pso,-9.01398,-0.0769371
gen=74_member=3744_pso,-7.85566,-4.0465
gen=23_member=1184_pso,-7.54713,-6.33674
gen=56_member=2809_pso,-8.97532,-0.168795
gen=19_member=989_pso,-8.65034,-1.06078
gen=48_member=2409_pso,-7.43145,-7.02695
gen=67_member=3373_pso,-7.74264,-4.88605
gen=11_member=597_pso,-7.47633,-6.80847
gen=84_member=4208_pso,-7.44789,-6.97369
gen=14_member=729_pso,-7.80255,-4.44916
gen=71_member=3584_pso,-8.95685,-0.182173
gen=65_member=3271_pso,-7.538,-6.37655
gen=43_member=2173_pso,-7.74766,-4.83874
gen=67_member=3361_pso,-8.9857,-0.136791
gen=65_member=3268_pso,-7.79796,-4.48157
gen=41_member=2091_pso,-7.78848,-4.55402
gen=68_member=3412_pso,-8.14551,-3.33901
gen=21_member=1054_pso,-8.50654,-1.60982
gen=38_member=1944_pso,-8.66852,-1.0159
gen=84_member=4241_pso,-8.58991,-1.32206
gen=63_member=3165_pso,-7.79199,-4.52505
gen=71_member=3593_pso,-8.28851,-2.63396
gen=90_member=4540_pso,-8.78619,-0.6296
gen=72_member=3609_pso,-8.65253,-1.01629
gen=64_member=3247_pso,-7.42126,-7.0751
gen=36_member=1802_pso,-8.99936,-0.100922
gen=100_member=5049_pso,-8.54801,-1.45459
gen=13_member=658_pso,-7.84534,-4.10033
gen=95_member=4764_pso,-8.6326,-1.08449
gen=82_member=4140_pso,-8.62274,-1.13507
gen=43_member=2156_pso,-8.63183,-1.09504
gen=82_member=4103_pso,-7.44152,-7.01262
gen=87_member=4365_pso,-8.6185,-1.13885
gen=94_member=4718_pso,-8.3258,-2.51467
gen=12_member=619_pso,-7.51764,-6.52445
gen=50_member=2543_pso,-8.99562,-0.119579
gen=44_member=2210_pso,-8.55736,-1.40655
gen=76_member=3847_pso,-7.74627,-4.87019
gen=72_member=3642_pso,-8.95093,-0.210416
gen=58_member=2932_pso,-7.44615,-6.99017
gen=73_member=3668_pso,-7.23536,-7.73654
gen=19_member=953_pso,-7.84721,-4.08846
gen=22_member=1103_pso,-8.5495,-1.42773
gen=96_member=4803_pso,-7.51733,-6.53568
gen=49_member=2495_pso,-7.84727,-4.05786
gen=100_member=5048_pso,-7.84957,-4.05375
gen=39_member=1982_pso,-8.54943,-1.42955
gen=42_member=2133_pso,-7.42084,-7.09201
